,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
107,"$96,413 /yr (est.)",96413.0,Senior Test Automation Engineer,5,1,1,"Artemis Consulting, Inc.
4.2","Atlanta, GA",4.2,0,24,51 to 200 Employees,1999,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.0,4.1,4.1,2023-05-20 14:25:53.162004,yr
108,"$71,623 /yr (est.)",71623.0,IT QA/QC Analyst,2,1,-1,"Skanska USA
4.2","Charlotte, NC",4.2,0,36,10000+ Employees,1987,Company - Public,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.9,3.9,4.2,3.8,3.9,2023-05-20 14:25:56.927396,yr
110,$57.50 /hr (est.),119600.0,QA Engineer –Remote,0,2,-1,"Aries Solutions
4.3",Remote,4.3,1,-1,-1,-1,-1,-1,-1,-1,4.3,4.0,4.3,4.3,4.3,2023-05-20 14:26:05.486552,hr
111,"$83,899 /yr (est.)",83899.0,QA Engineer,0,1,-1,"I5 TECH
3.3","Edison, NJ",3.3,0,-1,-1,-1,-1,-1,-1,-1,3.3,2.9,3.1,3.3,2.8,2023-05-20 14:26:09.805738,yr
112,$28.00 /hr (est.),58240.0,CONTRACT - Technical Tester (Manual/Web QA),0,1,-1,"Nintendo
4.5","Redmond, WA",4.5,0,-1,-1,-1,-1,-1,-1,-1,3.9,4.1,4.3,4.0,3.9,2023-05-20 14:26:15.507274,hr
113,$60.00 /hr (est.),124800.0,QA Automation Engineer/SDET,0,1,-1,"Tekfortune Inc
4.6","Haigler, NE",4.6,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.2,4.4,4.3,4.6,2023-05-20 14:26:21.125976,hr
114,$29.29 /hr (est.),60923.2,QA Analyst,2,2,1,IT Heroes,"Florida, NY",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-20 14:26:27.752105,hr
115,"$77,244 /yr (est.)",77244.0,Software Quality Assurance Engineer,0,1,-1,"ColdTrack
4.6",Remote,4.6,1,8,501 to 1000 Employees,2015,Company - Private,Shipping & Trucking,Transportation & Logistics,$25 to $100 million (USD),4.4,4.4,3.8,4.1,3.5,2023-05-20 14:26:36.693933,yr
117,"$75,000 /yr (est.)",75000.0,Intermediate QA Engineer,3,1,-1,"NuBinary Inc
3.4",Remote,3.4,1,6,1 to 50 Employees,2017,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.1,3.7,3.0,3.7,2.7,2023-05-20 14:26:56.381395,yr
118,$52.50 /hr (est.),109200.0,Quality Test Engineer,1,1,-1,MPower Staffing & Consulting,"Chicago, IL",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-20 14:27:00.481720,hr
121,"$58,421 /yr (est.)",58421.0,Quality Consultant,1,1,-1,"Quality Consulting Group, LLC
5.0","Carolina, PR",5.0,0,12,51 to 200 Employees,2011,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 million (USD),5.0,4.8,5.0,5.0,5.0,2023-05-20 14:27:23.418098,yr
122,$46.00 /hr (est.),95680.0,QA Tester Tosca,10,2,1,"Devcare Solutions
3.7","Durham, NC",3.7,0,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-20 14:27:28.147393,hr
123,$50.00 /hr (est.),104000.0,Manual Tester,1,1,0,"Devcare Solutions
3.7","Columbus, OH",3.7,0,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-20 14:27:32.533396,hr
124,"$101,748 /yr (est.)",101748.0,Quality Assurance Engineer,2,1,-1,Wevision LLC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-20 14:27:37.365612,yr
125,"$81,850 /yr (est.)",81850.0,Software Quality Assurance Analyst - 100% Remote,3,1,1,"Radian
4.2",Pennsylvania,4.2,0,46,1001 to 5000 Employees,1977,Company - Public,Insurance Carriers,Insurance,$1 to $5 billion (USD),3.8,4.1,4.3,3.8,4.4,2023-05-20 14:27:43.813810,yr
126,$47.50 /hr (est.),98800.0,QA Automation Tester,5,1,-1,BUZZCLAN LLC,"Durham, NC",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-20 14:27:48.354411,hr
127,"$87,500 /yr (est.)",87500.0,Test Engineer,5,1,-1,"Valley Services Electronics (VSE)
5.0","San Jose, CA",5.0,0,42,51 to 200 Employees,1981,Company - Private,Electronics Manufacturing,Manufacturing,$25 to $100 million (USD),-1,-1,-1,-1,-1,2023-05-20 14:27:54.708465,yr
128,"$86,669 /yr (est.)",86669.0,QA Tester,0,2,-1,"OPULENTSOFT
5.0","San Jose, CA",5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-20 14:27:59.890908,yr
129,"$96,493 /yr (est.)",96493.0,QA Engineer,1,2,1,"Trood
5.0","New York, NY",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-20 14:28:04.303365,yr
130,"$75,000 /yr (est.)",75000.0,Software QA Analyst,5,2,-1,EPIC Engineering,"Winter Springs, FL",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-20 14:28:08.564209,yr
131,"$80,000 /yr (est.)",80000.0,-1,-1,-1,-1,-1,"Farmington, CT",3.4,0,28,201 to 500 Employees,1995,Company - Private,Machinery Manufacturing,Manufacturing,$100 to $500 million (USD),2.7,3.1,3.2,3.5,3.3,2023-05-20 14:28:15.441149,yr
132,$31.25 /hr (est.),65000.0,Manual Tester,10,2,1,"Purple Drive Technologies
4.2","Los Angeles, CA",4.2,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.7,4.0,4.0,4.2,2023-05-20 14:28:20.929630,hr
133,"$77,244 /yr (est.)",77244.0,Software Quality Assurance Engineer,0,1,-1,"ColdTrack
4.6",Remote,4.6,1,8,501 to 1000 Employees,2015,Company - Private,Shipping & Trucking,Transportation & Logistics,$25 to $100 million (USD),4.4,4.4,3.8,4.1,3.5,2023-05-20 14:28:25.231788,yr
135,$56.00 /hr (est.),116480.0,Senior Software Test Engineer,4,1,1,Kanini,"Decatur, GA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-20 14:28:35.123660,hr
