,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
41,$47.50 /hr (est.),98800.0,QA Tester,10,1,1,"MARVEL TECHNOLOGIES INC
3.7", IL,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.6,3.9,3.8,3.6,2023-05-24 02:55:52.374623,hr
42,"$85,325 /yr (est.)",85325.0,Automation Tester,0,2,-1,AiVTAR, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:55:55.798668,yr
43,$28.00 /hr (est.),58240.0,CONTRACT - Technical Tester (Manual/Web QA),0,1,-1,"Nintendo
4.6", WA,4.6,0,-1,-1,-1,-1,-1,-1,-1,3.9,4.1,4.3,4.0,3.9,2023-05-24 02:56:00.935167,hr
44,"$81,055 /yr (est.)",81055.0,QA Automation Tester,0,2,-1,Copper Digital, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:56:04.378048,yr
47,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:56:20.257449,hr
48,"$95,000 /yr (est.)",95000.0,Software Quality Assurance Analyst,5,1,1,"CEDENT
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:56:25.488332,yr
49,"$90,000 /yr (est.)",90000.0,ETL Tester,5,1,-1,"UST Xpanxion
3.9",Remote,3.9,1,24,10000+ Employees,1999,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.8,3.4,3.9,3.6,3.9,2023-05-24 02:56:30.380179,yr
50,$36.25 /hr (est.),75400.0,Hiring for QA Automation Tester Roles,1,1,-1,Staff IT SOL INC, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:56:32.995383,hr
51,"$92,706 /yr (est.)",92706.0,Automation Tester,-1,-1,-1,"Octo
4.1", VA,4.1,0,17,1001 to 5000 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.9,3.8,3.9,3.8,4.1,2023-05-24 02:56:38.258389,yr
52,"$84,078 /yr (est.)",84078.0,ETL Tester,6,1,-1,"Rxadvance Corporation
3.3", MA,3.3,0,10,51 to 200 Employees,2013,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 million (USD),3.1,3.5,3.1,2.7,3.0,2023-05-24 02:56:40.880307,yr
53,"$94,318 /yr (est.)",94318.0,Automation Tester,0,1,-1,"NTrust Infotech
4.0", CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.6,3.6,2023-05-24 02:56:44.560007,yr
54,"$51,429 /yr (est.)",51429.0,Quality Assurance Tester,3,1,-1,"MAD MOBILE, INC.
3.4", FL,3.4,0,13,201 to 500 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.3,3.7,3.4,2.9,3.5,2023-05-24 02:56:47.828169,yr
55,"$52,231 /yr (est.)",52231.0,QA Tester,0,1,1,"BASYS Processing
4.4", KS,4.4,0,21,51 to 200 Employees,2002,Company - Private,Financial Transaction Processing,Financial Services,$1 to $5 million (USD),4.4,4.1,4.5,4.4,4.6,2023-05-24 02:56:50.441028,yr
56,"$48,500 /yr (est.)",48500.0,Software Tester,2,1,-1,"ThriveSoft
5.0", WA,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,5.0,5.0,4.0,2023-05-24 02:56:53.800080,yr
57,"$61,023 /yr (est.)",61023.0,Quality Assurance Tester,0,2,0,JoinSoftCorp, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:56:57.187089,yr
59,"$83,739 /yr (est.)",83739.0,Automation Tester,8,2,0,"Realign LLC
4.5", OH,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,3.0,2023-05-24 02:57:08.350126,yr
60,"$65,000 /yr (est.)",65000.0,QA Analyst,0,1,-1,"Mobot
4.4", NY,4.4,0,16,1 to 50 Employees,2007,Company - Private,Sporting Goods Stores,Retail & Wholesale,Unknown / Non-Applicable,3.2,2.7,3.3,3.7,3.0,2023-05-24 02:57:19.036920,yr
61,"$110,000 /yr (est.)",110000.0,Performance Tester,11,1,-1,"Kani Solutions INC
4.7", CO,4.7,0,14,201 to 500 Employees,2009,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,4.3,4.6,4.4,4.5,2023-05-24 02:57:21.786319,yr
63,"$82,402 /yr (est.)",82402.0,Automation Tester/SDET,0,1,1,"Cognizant Technology Solutions
3.8", NJ,3.8,0,29,10000+ Employees,1994,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.7,3.4,3.7,3.4,3.5,2023-05-24 02:57:28.725154,yr
64,"$51,161 /yr (est.)",51161.0,QA Tester (Journeyman),5,1,-1,"ATTAINX INC
4.6", GA,4.6,0,-1,-1,-1,-1,-1,-1,-1,4.3,4.4,4.5,4.4,4.3,2023-05-24 02:57:31.227694,yr
65,$28.00 /hr (est.),58240.0,CONTRACT - Technical Tester (Manual/Web QA),0,1,-1,"Nintendo
4.6", WA,4.6,0,-1,-1,-1,-1,-1,-1,-1,3.9,4.1,4.3,4.0,3.9,2023-05-24 02:57:34.875740,hr
66,"$70,446 /yr (est.)",70446.0,Quality Assurance Tester,0,1,-1,"IntelliBridge LLC
3.8", DC,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,4.0,4.2,3.8,4.0,2023-05-24 02:57:38.994882,yr
67,$55.00 /hr (est.),114400.0,IT Quality Assurance Analyst,10,1,1,"Strategic Systems
4.7", AZ,4.7,0,19,201 to 500 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,4.1,4.5,4.5,4.4,2023-05-24 02:57:42.819688,hr
68,"$95,000 /yr (est.)",95000.0,Software Quality Assurance Analyst,5,1,1,"CEDENT
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:57:46.282056,yr
69,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:57:51.120379,hr
70,"$70,165 /yr (est.)",70165.0,QA Automation Tester (TestComplete),6,2,-1,ITResonance, MN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:57:56.933442,yr
71,"$83,739 /yr (est.)",83739.0,Automation Tester,8,2,0,"Realign LLC
4.5", OH,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,3.0,2023-05-24 02:58:02.119427,yr
72,"$61,023 /yr (est.)",61023.0,Quality Assurance Tester,0,2,0,JoinSoftCorp, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:58:05.520054,yr
73,"$54,806 /yr (est.)",54806.0,Quality Assurance Tester,0,1,-1,"Vensit
3.4", NJ,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.0,2.0,1.4,3.0,3.0,2023-05-24 02:58:10.796881,yr
74,"$84,078 /yr (est.)",84078.0,ETL Tester,6,1,-1,"Rxadvance Corporation
3.3", MA,3.3,0,10,51 to 200 Employees,2013,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 million (USD),3.1,3.5,3.1,2.7,3.0,2023-05-24 02:58:14.229886,yr
75,"$50,676 /yr (est.)",50676.0,Quality Assurance Software Tester,0,2,1,TRA'BIAN ENTERPRISES, OH,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:58:17.071737,yr
77,"$64,845 /yr (est.)",64845.0,IT- Quality Assurance Tester,3,1,-1,"ABC Stores
4.0", HI,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,3.9,3.9,3.7,2023-05-24 02:58:25.818906,yr
78,"$92,706 /yr (est.)",92706.0,Automation Tester,-1,-1,-1,"Octo
4.1", VA,4.1,0,17,1001 to 5000 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.9,3.8,3.9,3.8,4.1,2023-05-24 02:58:29.103139,yr
79,"$74,293 /yr (est.)",74293.0,QA Engineers,0,2,-1,"NucleusTeq
4.7",Berkley Heights,4.7,0,5,201 to 500 Employees,2018,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.8,4.7,4.9,4.9,4.8,2023-05-24 02:58:31.710859,yr
80,"$65,000 /yr (est.)",65000.0,Selenium Tester,3,1,1,Cyber Tech Group, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:58:34.360309,yr
81,$27.39 /hr (est.),56971.2,UAT Tester,6,1,-1,Sthavirsoft Inc, TN,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:58:39.856682,hr
82,$58.50 /hr (est.),121680.0,QA Tester,10,2,1,"Cloud Shift Technologies LLC
5.0", NC,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.5,5.0,5.0,5.0,2023-05-24 02:58:45.513137,hr
83,$57.50 /hr (est.),119600.0,Sr. UAT Tester,10,2,-1,RV Soft, NC,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:58:49.208226,hr
86,$62.50 /hr (est.),130000.0,QA Automation Test Engineer,10,2,-1,Sripen, MO,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:59:03.809415,hr
87,"$68,175 /yr (est.)",68175.0,QA Analyst/Tester,5,1,-1,"M.M. Hayes
3.7", NY,3.7,0,52,51 to 200 Employees,1971,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.4,4.2,3.6,3.5,3.1,2023-05-24 02:59:09.003396,yr
89,"$95,331 /yr (est.)",95331.0,Automation Tester / Selenium Tester,5,2,-1,"Plaxonic Technologies Inc.
4.6", MN,4.6,0,10,51 to 200 Employees,2013,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.4,4.2,4.7,4.4,4.4,2023-05-24 02:59:15.433994,yr
91,"$65,000 /yr (est.)",65000.0,QA Analyst,0,1,-1,"Mobot
4.4", NY,4.4,0,16,1 to 50 Employees,2007,Company - Private,Sporting Goods Stores,Retail & Wholesale,Unknown / Non-Applicable,3.2,2.7,3.3,3.7,3.0,2023-05-24 02:59:29.036250,yr
92,"$110,000 /yr (est.)",110000.0,Performance Tester,11,1,-1,"Kani Solutions INC
4.7", CO,4.7,0,14,201 to 500 Employees,2009,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,4.3,4.6,4.4,4.5,2023-05-24 02:59:31.947197,yr
94,"$82,402 /yr (est.)",82402.0,Automation Tester/SDET,0,1,1,"Cognizant Technology Solutions
3.8", NJ,3.8,0,29,10000+ Employees,1994,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.7,3.4,3.7,3.4,3.5,2023-05-24 02:59:39.305225,yr
95,$55.00 /hr (est.),114400.0,IT Quality Assurance Analyst,10,1,1,"Strategic Systems
4.7", AZ,4.7,0,19,201 to 500 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,4.1,4.5,4.5,4.4,2023-05-24 02:59:41.797617,hr
96,"$95,000 /yr (est.)",95000.0,Software Quality Assurance Analyst,5,1,1,"CEDENT
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:59:44.641808,yr
97,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:59:49.180918,hr
98,"$83,739 /yr (est.)",83739.0,Automation Tester,8,2,0,"Realign LLC
4.5", OH,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,3.0,2023-05-24 02:59:55.193013,yr
99,"$61,023 /yr (est.)",61023.0,Quality Assurance Tester,0,2,0,JoinSoftCorp, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 02:59:59.144614,yr
100,"$54,806 /yr (est.)",54806.0,Quality Assurance Tester,0,1,-1,"Vensit
3.4", NJ,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.0,2.0,1.4,3.0,3.0,2023-05-24 03:00:04.421361,yr
101,"$50,676 /yr (est.)",50676.0,Quality Assurance Software Tester,0,2,1,TRA'BIAN ENTERPRISES, OH,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:00:08.002576,yr
103,"$64,845 /yr (est.)",64845.0,IT- Quality Assurance Tester,3,1,-1,"ABC Stores
4.0", HI,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,3.9,3.9,3.7,2023-05-24 03:00:16.469959,yr
104,"$65,000 /yr (est.)",65000.0,Selenium Tester,3,1,1,Cyber Tech Group, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:00:19.807847,yr
107,$62.50 /hr (est.),130000.0,QA Automation Test Engineer,10,2,-1,Sripen, MO,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:00:33.395561,hr
108,"$68,175 /yr (est.)",68175.0,QA Analyst/Tester,5,1,-1,"M.M. Hayes
3.7", NY,3.7,0,52,51 to 200 Employees,1971,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.4,4.2,3.6,3.5,3.1,2023-05-24 03:00:38.595324,yr
110,"$95,331 /yr (est.)",95331.0,Automation Tester / Selenium Tester,5,2,-1,"Plaxonic Technologies Inc.
4.6", MN,4.6,0,10,51 to 200 Employees,2013,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.4,4.2,4.7,4.4,4.4,2023-05-24 03:00:45.028457,yr
113,$41.63 /hr (est.),86590.4,QA Manual Tester,3,1,-1,"SCIGON Solution
5.0", MI,5.0,0,15,51 to 200 Employees,2008,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.8,4.8,4.7,5.0,4.7,2023-05-24 03:00:58.811132,hr
114,"$60,356 /yr (est.)",60356.0,QA TESTER,0,1,-1,Buildable, OR,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:01:01.741500,yr
116,"$70,000 /yr (est.)",70000.0,Master Data Analyst,5,1,1,"Charles River Laboratories
3.4",United States,3.4,0,76,10000+ Employees,1947,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 billion (USD),3.5,3.3,3.4,3.1,3.2,2023-05-24 03:01:11.289820,yr
117,"$66,416 /yr (est.)",66416.0,Manual - Quality Analyst,0,1,-1,"Photon
3.9", NV,3.9,0,16,5001 to 10000 Employees,2007,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.0,3.8,3.7,3.7,3.7,2023-05-24 03:01:13.946289,yr
118,"$71,980 /yr (est.)",71980.0,Quality Assurance Tester,4,1,-1,"Steampunk
4.5", VA,4.5,0,20,201 to 500 Employees,2003,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,4.2,4.5,4.3,4.4,2023-05-24 03:01:16.492129,yr
119,"$82,958 /yr (est.)",82958.0,Senior Manual QA Tester,-1,-1,-1,"LogiSolve, LLC
4.6", MN,4.6,0,22,51 to 200 Employees,2001,Private Practice / Firm,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.7,4.7,4.8,4.8,4.8,2023-05-24 03:01:19.159983,yr
123,"$97,772 /yr (est.)",97772.0,SAP Automation tester,1,2,-1,"Infinity Quest
4.0", NJ,4.0,0,17,201 to 500 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.0,3.7,3.9,3.8,3.7,2023-05-24 03:01:41.901996,yr
124,"$82,402 /yr (est.)",82402.0,Automation Tester/SDET,0,1,1,"Cognizant Technology Solutions
3.8", NJ,3.8,0,29,10000+ Employees,1994,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.7,3.4,3.7,3.4,3.5,2023-05-24 03:01:44.548739,yr
125,"$95,000 /yr (est.)",95000.0,Software Quality Assurance Analyst,5,1,1,"CEDENT
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:01:46.984140,yr
126,$50.00 /hr (est.),104000.0,QA Manual Tester,8,1,0,"Devcare Solutions
3.7", OH,3.7,0,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-24 03:01:52.132008,hr
127,$55.00 /hr (est.),114400.0,IT Quality Assurance Analyst,10,1,1,"Strategic Systems
4.7", AZ,4.7,0,19,201 to 500 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,4.1,4.5,4.5,4.4,2023-05-24 03:01:54.928620,hr
129,"$75,045 /yr (est.)",75045.0,"Manual Tester (Atlanta, Georgia)",3,1,-1,"Flock Safety
4.2", GA,4.2,0,6,501 to 1000 Employees,2017,Unknown,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.1,4.3,4.0,3.9,2023-05-24 03:02:04.229585,yr
130,"$57,923 /yr (est.)",57923.0,QA Manual Tester,3,1,1,"Wovenware US
3.6", PR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.2,4.0,3.4,3.4,2023-05-24 03:02:07.430084,yr
131,"$50,676 /yr (est.)",50676.0,Quality Assurance Software Tester,0,2,1,TRA'BIAN ENTERPRISES, OH,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:02:11.531293,yr
132,"$64,845 /yr (est.)",64845.0,IT- Quality Assurance Tester,3,1,-1,"ABC Stores
4.0", HI,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,3.9,3.9,3.7,2023-05-24 03:02:17.181099,yr
134,"$65,000 /yr (est.)",65000.0,Selenium Tester,3,1,1,Cyber Tech Group, WA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 03:02:24.542738,yr
135,"$82,958 /yr (est.)",82958.0,Senior Manual QA Tester,-1,-1,-1,"LogiSolve, LLC
4.6", MN,4.6,0,22,51 to 200 Employees,2001,Private Practice / Firm,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.7,4.7,4.8,4.8,4.8,2023-05-24 03:02:29.893137,yr
140,"$85,900 /yr (est.)",85900.0,Sr.Automation Tester,6,1,1,"Cognizant Technology Solutions
3.8", VA,3.8,0,29,10000+ Employees,1994,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.7,3.4,3.7,3.4,3.5,2023-05-24 03:02:54.799749,yr
141,"$93,585 /yr (est.)",93585.0,QA- API Tester,4,2,-1,"IBaseIT
4.2", VA,4.2,0,12,201 to 500 Employees,2011,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.2,3.8,4.3,4.2,3.7,2023-05-24 03:02:58.549743,yr
