,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
14,"$93,523 /yr (est.)",93523.0,Data Scientist,3,1,1,"BRADY WORLDWIDE INC
3.6", WI,3.6,0,109,5001 to 10000 Employees,1914,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.3,3.5,3.5,3.2,3.8,2023-05-23 15:24:14.443397,yr
15,"$115,965 /yr (est.)",115965.0,Data Scientist (Bioinformatics),0,1,-1,"Psomagen Inc
2.6", MD,2.6,0,19,51 to 200 Employees,2004,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,2.8,2.8,2.6,2.6,2.8,2023-05-23 15:24:17.205247,yr
16,"$94,752 /yr (est.)",94752.0,Data Scientist 1,3,1,-1,"Baylor Scott & White Health
3.9", TX,3.9,0,120,10000+ Employees,1903,Company - Private,Health Care Services & Hospitals,Healthcare,$5 to $10 billion (USD),3.8,3.6,3.9,3.5,3.7,2023-05-23 15:24:19.709358,yr
19,"$93,200 /yr (est.)",93200.0,Associate Data Scientist,0,1,-1,"GEHA
4.0",United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,2023-05-23 15:24:32.321656,yr
20,$70.00 /hr (est.),145600.0,Data Scientist,1,2,1,"Devcare Solutions
3.7", OH,3.7,0,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-23 15:24:35.751586,hr
21,$62.50 /hr (est.),130000.0,Senior Data Scientist,8,1,1,"ClinDCast LLC
4.0",Remote,4.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-23 15:24:38.841138,hr
22,"$99,486 /yr (est.)",99486.0,Data Scientist,0,2,-1,"WinWire
4.0", NJ,4.0,0,17,501 to 1000 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.1,3.8,4.0,3.8,3.8,2023-05-23 15:24:42.602686,yr
23,"$112,500 /yr (est.)",112500.0,Genomics Data Scientist,0,1,-1,"Avellino Lab USA Inc
3.0",Remote,3.0,1,11,51 to 200 Employees,2012,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,2.8,3.4,3.1,2.6,3.3,2023-05-23 15:24:45.741878,yr
24,"$101,376 /yr (est.)",101376.0,Data Scientist,0,2,-1,"Cyber Infotech
4.2", TX,4.2,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-23 15:24:48.886595,yr
25,"$77,500 /yr (est.)",77500.0,Data Scientist,2,1,-1,Jobba Trade Tech, IL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 15:24:53.103392,yr
26,"$98,676 /yr (est.)",98676.0,Data Scientist I,0,1,-1,"Hy-Vee, Inc.
3.4", IA,3.4,0,93,10000+ Employees,1930,Company - Private,Grocery Stores,Retail & Wholesale,$5 to $10 billion (USD),3.2,3.0,3.1,2.9,3.2,2023-05-23 15:24:58.499993,yr
27,"$93,374 /yr (est.)",93374.0,Jr Data Scientist,1,1,-1,"Veracity Software
3.9", NJ,3.9,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.0,3.8,3.9,2023-05-23 15:25:01.049277,yr
28,"$72,500 /yr (est.)",72500.0,Data Scientist,0,1,-1,"Numero Data
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,4.0,4.0,3.8,2023-05-23 15:25:04.065609,yr
29,"$140,000 /yr (est.)",140000.0,Data Scientist - Hybrid Remote,3,1,1,"Sharecare
4.1", NY,4.1,0,13,1001 to 5000 Employees,2010,Company - Public,Internet & Web Services,Information Technology,$500 million to $1 billion (USD),3.8,4.1,4.2,4.0,4.0,2023-05-23 15:25:17.258366,yr
30,$33.88 /hr (est.),70470.4,Data Scientist I,2,1,1,"Children's Mercy KC
3.8", MO,3.8,0,126,5001 to 10000 Employees,1897,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.5,3.4,3.8,3.0,3.7,2023-05-23 15:25:20.012444,hr
32,"$96,521 /yr (est.)",96521.0,Associate Data Scientist,-1,-1,-1,"WALGREENS
3.1", IL,3.1,0,122,10000+ Employees,1901,Company - Public,Drug & Health Stores,Retail & Wholesale,$10+ billion (USD),3.1,3.0,2.9,2.8,2.8,2023-05-23 15:25:26.836262,yr
33,"$108,750 /yr (est.)",108750.0,Data Scientist (Remote),3,1,-1,"Parsons
3.9",Remote,3.9,1,79,10000+ Employees,1944,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.7,3.6,3.8,3.5,3.8,2023-05-23 15:25:29.356632,yr
35,"$88,324 /yr (est.)",88324.0,Associate Data Scientist,0,1,0,"American Modern Insurance Group
4.1", VA,4.1,0,29,Unknown,1994,Company - Private,Insurance Carriers,Insurance,$25 to $100 million (USD),4.0,4.0,4.1,3.8,3.7,2023-05-23 15:25:36.458316,yr
36,"$107,340 /yr (est.)",107340.0,Associate Data Scientist,3,1,0,"Blue Cross Blue Shield of Massachusetts
4.0", MA,4.0,0,86,1001 to 5000 Employees,1937,Nonprofit Organization,Insurance Carriers,Insurance,$100 to $500 million (USD),3.9,3.8,4.2,3.7,4.3,2023-05-23 15:25:39.851848,yr
37,"$91,342 /yr (est.)",91342.0,Junior Data Scientist,-1,-1,-1,"Soothsayer Analytics
2.7", MI,2.7,0,-1,-1,-1,-1,-1,-1,-1,1.9,2.1,2.5,2.3,2.1,2023-05-23 15:25:43.235575,yr
38,"$88,177 /yr (est.)",88177.0,Technical Associate I/Data Scientist,0,1,0,"MIT
4.3", MA,4.3,0,162,10000+ Employees,1861,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.2,3.8,4.0,3.7,3.6,2023-05-23 15:25:47.418477,yr
39,"$121,500 /yr (est.)",121500.0,"Data Scientist, USCAN MR",0,1,1,"GE Healthcare
4.2",Remote,4.2,1,131,10000+ Employees,1892,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),4.1,4.1,4.2,3.9,4.0,2023-05-23 15:25:50.745019,yr
40,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,2023-05-23 15:25:54.166381,yr
41,"$83,750 /yr (est.)",83750.0,Data Scientist,0,1,1,"Unilever
4.1", CT,4.1,0,151,10000+ Employees,1872,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.8,4.2,3.7,3.7,2023-05-23 15:25:59.346889,yr
42,"$97,226 /yr (est.)",97226.0,"Data Scientist I, Bioinformatics",0,1,-1,"UT Southwestern
3.9", TX,3.9,0,80,10000+ Employees,1943,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.9,3.8,3.8,3.4,3.7,2023-05-23 15:26:02.146379,yr
44,"$96,017 /yr (est.)",96017.0,"Scientist 2, Data Science",-1,-1,-1,"Katalyst Healthcares & Life Sciences
3.6", NC,3.6,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.8,3.6,3.6,3.7,2023-05-23 15:26:11.047771,yr
45,"$81,905 /yr (est.)",81905.0,Data Scientist,0,1,-1,"Trajector
3.3", FL,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.4,3.4,3.1,3.8,2023-05-23 15:26:14.030389,yr
46,"$108,990 /yr (est.)",108990.0,Data Scientist II Data Science,1,1,1,"Kaiser Permanente
3.9", CA,3.9,0,78,10000+ Employees,1945,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.7,4.3,3.6,3.2,3.5,2023-05-23 15:26:18.311820,yr
47,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 15:26:21.739618,yr
48,"$124,500 /yr (est.)",124500.0,Data Scientist,3,1,-1,"Charles Schwab
4.1", TX,4.1,0,50,10000+ Employees,1973,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),4.0,3.9,4.2,3.8,4.1,2023-05-23 15:26:25.160677,yr
49,"$112,555 /yr (est.)",112555.0,Junior Data Scientist,0,1,0,"SoundThinking
3.5", CA,3.5,0,27,201 to 500 Employees,1996,Company - Public,Software Development,Information Technology,$25 to $100 million (USD),3.2,3.4,3.4,3.4,3.5,2023-05-23 15:26:29.134447,yr
50,"$97,570 /yr (est.)",97570.0,Data Scientist,0,2,-1,"Wise Equation Solutions
4.9", TX,4.9,0,17,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.9,4.3,5.0,4.9,4.8,2023-05-23 15:26:32.559070,yr
51,"$108,797 /yr (est.)",108797.0,Data Scientist I,0,1,-1,"Donald Danforth Plant Science Center
4.3", MO,4.3,0,25,Unknown,1998,Nonprofit Organization,Research & Development,Management & Consulting,Unknown / Non-Applicable,4.2,4.1,4.3,4.1,4.1,2023-05-23 15:26:35.777459,yr
52,"$145,500 /yr (est.)",145500.0,Junior Data Scientist,4,1,-1,"Peraton
3.6", MD,3.6,0,6,10000+ Employees,2017,Company - Private,Information Technology Support Services,Information Technology,$5 to $10 billion (USD),3.5,3.6,3.4,3.3,3.8,2023-05-23 15:26:39.437252,yr
54,"$67,830 /yr (est.)",67830.0,Junior Data Scientist,3,1,0,"Camgian
4.9", MS,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.8,4.9,4.6,4.7,2023-05-23 15:26:48.888296,yr
55,"$100,792 /yr (est.)",100792.0,Junior Data Scientist,-1,-1,-1,"Logistics Management Institute
4.2", VA,4.2,0,62,1001 to 5000 Employees,1961,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),3.8,4.0,4.3,3.8,4.4,2023-05-23 15:26:52.485531,yr
56,"$112,595 /yr (est.)",112595.0,Senior Data Scientist I,5,1,-1,"ALDI
3.5", IL,3.5,0,24,10000+ Employees,1999,Company - Private,Grocery Stores,Retail & Wholesale,Unknown / Non-Applicable,3.3,3.6,3.3,3.1,2.9,2023-05-23 15:26:54.567195,yr
57,"$84,327 /yr (est.)",84327.0,Associate Data Scientist - Inventory Management and Research Analytics,1,1,0,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 15:26:58.295521,yr
59,"$140,000 /yr (est.)",140000.0,Data Scientist - Hybrid Remote,3,1,1,"Sharecare
4.1", NY,4.1,0,13,1001 to 5000 Employees,2010,Company - Public,Internet & Web Services,Information Technology,$500 million to $1 billion (USD),3.8,4.1,4.2,4.0,4.0,2023-05-23 15:27:14.995200,yr
60,$33.88 /hr (est.),70470.4,Data Scientist I,2,1,1,"Children's Mercy KC
3.8", MO,3.8,0,126,5001 to 10000 Employees,1897,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.5,3.4,3.8,3.0,3.7,2023-05-23 15:27:17.761363,hr
61,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,2023-05-23 15:27:21.331477,yr
62,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 15:27:26.283270,yr
63,"$130,623 /yr (est.)",130623.0,Data Scientist,11,1,0,"National Security Agency
3.7", MD,3.7,0,61,Unknown,1962,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,4.2,3.8,3.4,3.1,4.1,2023-05-23 15:27:30.109428,yr
65,"$96,521 /yr (est.)",96521.0,Associate Data Scientist,-1,-1,-1,"WALGREENS
3.1", IL,3.1,0,122,10000+ Employees,1901,Company - Public,Drug & Health Stores,Retail & Wholesale,$10+ billion (USD),3.1,3.0,2.9,2.8,2.8,2023-05-23 15:27:38.089228,yr
66,"$83,750 /yr (est.)",83750.0,Data Scientist,0,1,1,"Unilever
4.1", CT,4.1,0,151,10000+ Employees,1872,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.8,4.2,3.7,3.7,2023-05-23 15:27:40.731928,yr
67,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),-1,-1,-1,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,2023-05-23 15:27:44.337885,yr
68,"$107,340 /yr (est.)",107340.0,Associate Data Scientist,3,1,0,"Blue Cross Blue Shield of Massachusetts
4.0", MA,4.0,0,86,1001 to 5000 Employees,1937,Nonprofit Organization,Insurance Carriers,Insurance,$100 to $500 million (USD),3.9,3.8,4.2,3.7,4.3,2023-05-23 15:27:46.786378,yr
70,"$119,250 /yr (est.)",119250.0,Data Scientist,5,1,0,"PACCAR
3.6", WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,2023-05-23 15:27:57.741331,yr
71,"$88,324 /yr (est.)",88324.0,Associate Data Scientist,0,1,0,"American Modern Insurance Group
4.1", VA,4.1,0,29,Unknown,1994,Company - Private,Insurance Carriers,Insurance,$25 to $100 million (USD),4.0,4.0,4.1,3.8,3.7,2023-05-23 15:28:01.609854,yr
72,"$108,990 /yr (est.)",108990.0,Data Scientist II Data Science,1,1,1,"Kaiser Permanente
3.9", CA,3.9,0,78,10000+ Employees,1945,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.7,4.3,3.6,3.2,3.5,2023-05-23 15:28:04.373652,yr
73,"$67,830 /yr (est.)",67830.0,Junior Data Scientist,3,1,0,"Camgian
4.9", MS,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.8,4.9,4.6,4.7,2023-05-23 15:28:08.071672,yr
74,"$155,000 /yr (est.)",155000.0,Data Scientist,7,1,1,"Janus Henderson
3.9", NY,3.9,0,6,1001 to 5000 Employees,2017,Company - Public,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.4,3.9,3.9,3.4,4.0,2023-05-23 15:28:12.234662,yr
75,"$105,531 /yr (est.)",105531.0,Data Scientist,0,1,1,"Verizon
3.9", NJ,3.9,0,23,10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.7,4.1,3.8,3.4,3.5,2023-05-23 15:28:15.847012,yr
76,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,2023-05-23 15:28:19.386885,yr
77,"$96,017 /yr (est.)",96017.0,"Scientist 2, Data Science",5,1,-1,"Katalyst Healthcares & Life Sciences
3.6", NC,3.6,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.8,3.6,3.6,3.7,2023-05-23 15:28:23.247894,yr
78,"$85,664 /yr (est.)",85664.0,Junior Scientific Programmer/Data Scientist,6,1,0,"University of Minnesota
4.2", MN,4.2,0,172,Unknown,1851,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,4.0,3.7,4.1,2023-05-23 15:28:26.932251,yr
79,"$212,150 /yr (est.)",212150.0,Senior-Data Scientist,0,2,1,"AT&T
3.7", TX,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-05-23 15:28:30.324268,yr
80,"$128,816 /yr (est.)",128816.0,Data Scientist,0,1,-1,"U.S. Department of State
4.0", DC,4.0,0,234,10000+ Employees,1789,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.9,4.0,3.7,3.3,3.4,2023-05-23 15:28:33.793313,yr
82,"$124,500 /yr (est.)",124500.0,Data Scientist,3,1,-1,"Charles Schwab
4.1", TX,4.1,0,50,10000+ Employees,1973,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),4.0,3.9,4.2,3.8,4.1,2023-05-23 15:28:44.663781,yr
83,"$105,321 /yr (est.)",105321.0,Data Scientist,10,1,1,"Toyota
3.9", TX,3.9,0,66,10000+ Employees,1957,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,4.0,3.9,3.6,3.4,2023-05-23 15:28:48.944170,yr
85,"$88,177 /yr (est.)",88177.0,Technical Associate I/Data Scientist,0,1,0,"MIT
4.3", MA,4.3,0,162,10000+ Employees,1861,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.2,3.8,4.0,3.7,3.6,2023-05-23 15:28:56.795667,yr
86,"$120,000 /yr (est.)",120000.0,Junior Data Scientist,5,1,-1,"Leidos
3.9", MD,3.9,0,54,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,2023-05-23 15:29:00.289752,yr
87,"$84,327 /yr (est.)",84327.0,Associate Data Scientist - Inventory Management and Research Analytics,1,1,0,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 15:29:12.485277,yr
88,"$140,000 /yr (est.)",140000.0,Data Scientist - Hybrid Remote,3,1,1,"Sharecare
4.1", NY,4.1,0,13,1001 to 5000 Employees,2010,Company - Public,Internet & Web Services,Information Technology,$500 million to $1 billion (USD),3.8,4.1,4.2,4.0,4.0,2023-05-23 15:29:15.692021,yr
89,$33.88 /hr (est.),70470.4,Data Scientist I,2,1,1,"Children's Mercy KC
3.8", MO,3.8,0,126,5001 to 10000 Employees,1897,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.5,3.4,3.8,3.0,3.7,2023-05-23 15:29:18.870021,hr
90,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,2023-05-23 15:29:22.485114,yr
91,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 15:29:27.616963,yr
92,"$130,623 /yr (est.)",130623.0,Data Scientist,11,1,0,"National Security Agency
3.7", MD,3.7,0,61,Unknown,1962,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,4.2,3.8,3.4,3.1,4.1,2023-05-23 15:29:31.364527,yr
93,"$96,521 /yr (est.)",96521.0,Associate Data Scientist,-1,-1,-1,"WALGREENS
3.1", IL,3.1,0,122,10000+ Employees,1901,Company - Public,Drug & Health Stores,Retail & Wholesale,$10+ billion (USD),3.1,3.0,2.9,2.8,2.8,2023-05-23 15:29:35.438045,yr
94,"$107,340 /yr (est.)",107340.0,Associate Data Scientist,3,1,0,"Blue Cross Blue Shield of Massachusetts
4.0", MA,4.0,0,86,1001 to 5000 Employees,1937,Nonprofit Organization,Insurance Carriers,Insurance,$100 to $500 million (USD),3.9,3.8,4.2,3.7,4.3,2023-05-23 15:29:38.997454,yr
96,"$83,855 /yr (est.)",83855.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 15:29:47.924890,yr
97,"$119,250 /yr (est.)",119250.0,Data Scientist,5,1,0,"PACCAR
3.6", WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,2023-05-23 15:29:50.978057,yr
98,"$108,990 /yr (est.)",108990.0,Data Scientist II Data Science,1,1,1,"Kaiser Permanente
3.9", CA,3.9,0,78,10000+ Employees,1945,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.7,4.3,3.6,3.2,3.5,2023-05-23 15:29:54.991028,yr
99,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),5,1,0,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,2023-05-23 15:29:58.738377,yr
100,"$88,177 /yr (est.)",88177.0,Technical Associate I/Data Scientist,0,1,0,"MIT
4.3", MA,4.3,0,162,10000+ Employees,1861,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.2,3.8,4.0,3.7,3.6,2023-05-23 15:30:02.763022,yr
101,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,2023-05-23 15:30:05.609085,yr
102,"$106,403 /yr (est.)",106403.0,Data Scientist,2,1,1,"ConnectiveRx
3.1", NJ,3.1,0,8,1001 to 5000 Employees,2015,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.0,3.2,3.0,2.5,2.9,2023-05-23 15:30:09.562316,yr
103,"$67,830 /yr (est.)",67830.0,Junior Data Scientist,3,1,0,"Camgian
4.9", MS,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.8,4.9,4.6,4.7,2023-05-23 15:30:13.637125,yr
105,"$157,000 /yr (est.)",157000.0,Senior Data Scientist,3,2,1,"GoPro
4.1",United States,4.1,0,21,1001 to 5000 Employees,2002,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,4.1,4.5,3.7,4.6,2023-05-23 15:30:22.020417,yr
106,"$85,664 /yr (est.)",85664.0,Junior Scientific Programmer/Data Scientist,6,1,0,"University of Minnesota
4.2", MN,4.2,0,172,Unknown,1851,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,4.0,3.7,4.1,2023-05-23 15:30:25.850314,yr
107,"$128,816 /yr (est.)",128816.0,Data Scientist,0,1,-1,"U.S. Department of State
4.0", DC,4.0,0,234,10000+ Employees,1789,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.9,4.0,3.7,3.3,3.4,2023-05-23 15:30:28.951672,yr
108,"$112,595 /yr (est.)",112595.0,Senior Data Scientist I,5,1,-1,"ALDI
3.5", IL,3.5,0,24,10000+ Employees,1999,Company - Private,Grocery Stores,Retail & Wholesale,Unknown / Non-Applicable,3.3,3.6,3.3,3.1,2.9,2023-05-23 15:30:33.093192,yr
109,"$212,150 /yr (est.)",212150.0,Senior-Data Scientist,0,2,1,"AT&T
3.7", TX,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-05-23 15:30:37.340402,yr
110,"$117,252 /yr (est.)",117252.0,Data Scientist,0,1,-1,"Verily
3.8", MA,3.8,0,8,1001 to 5000 Employees,2015,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.6,4.3,3.9,3.5,3.7,2023-05-23 15:30:41.068060,yr
111,"$215,050 /yr (est.)",215050.0,Principal Data Scientist,8,1,1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-23 15:30:45.196378,yr
