,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
11,"$53,851 /yr (est.)",53851.0,Data Analyst,0,2,-1,"Central Willamette Credit Union
3.5", OR,3.5,0,68,51 to 200 Employees,1955,Unknown,Banking & Lending,Financial Services,$5 to $25 million (USD),3.3,3.5,3.4,2.9,2.9,2023-05-23 16:04:27.697899,yr
12,"$76,469 /yr (est.)",76469.0,Reporting Data Analyst,0,2,-1,"MEDLOGIX, LLC
2.5", PA,2.5,0,-1,-1,-1,-1,-1,-1,-1,2.1,2.5,2.5,2.6,3.6,2023-05-23 16:04:30.964704,yr
13,"$100,000 /yr (est.)",100000.0,Data Analyst,2,2,1,"QuinStreet
4.1", CA,4.1,0,24,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-23 16:04:34.368451,yr
14,"$55,877 /yr (est.)",55877.0,Data Analyst,5,1,0,"Cleveland Community College
3.4", NC,3.4,0,-1,-1,-1,-1,-1,-1,-1,2.7,3.1,2.7,2.2,3.3,2023-05-23 16:04:36.980167,yr
15,"$66,556 /yr (est.)",66556.0,Data Analyst,0,1,-1,"DataArt
4.7", TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-23 16:04:40.286856,yr
16,"$82,371 /yr (est.)",82371.0,Data Analyst(SQL),0,1,-1,"Leading Torch LLC
4.1", TX,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.1,3.9,4.1,4.3,4.2,2023-05-23 16:04:42.827399,yr
17,"$87,500 /yr (est.)",87500.0,Data Analyst,0,1,-1,"Vetro Tech Inc
3.9", NY,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-23 16:04:46.929206,yr
18,$65.00 /hr (est.),135200.0,Data Analyst,5,2,-1,"DiamondPick
4.5",Remote,4.5,1,-1,-1,-1,-1,-1,-1,-1,4.5,4.2,4.5,4.3,4.3,2023-05-23 16:04:50.244590,hr
19,"$65,000 /yr (est.)",65000.0,Data Analyst,0,1,-1,"TechIntelli Solutions, Inc.
4.4",Remote,4.4,1,7,201 to 500 Employees,2016,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,4.4,4.5,4.4,4.2,4.5,2023-05-23 16:04:54.007545,yr
20,"$67,500 /yr (est.)",67500.0,Data Analyst - Hybrid - Entry Level,2,1,0,"Rocktop Technologies, LLC", TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:04:57.277781,yr
21,$37.50 /hr (est.),78000.0,Data Analyst,5,2,-1,"Advize Health LLC
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,4.1,3.8,4.0,4.0,4.0,2023-05-23 16:05:02.763342,hr
22,"$56,587 /yr (est.)",56587.0,Data Analyst Warren Days,4,1,1,"The Productivity Team LLC
3.7", MI,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.6,3.4,3.5,3.7,2023-05-23 16:05:06.516237,yr
24,"$72,500 /yr (est.)",72500.0,Data Analyst,1,1,-1,Net2Aspire LLC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:05:13.203757,yr
25,$73.38 /hr (est.),152630.4,Senior Data Analyst,0,2,-1,Rackera Inc, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:05:18.539491,hr
26,"$71,423 /yr (est.)",71423.0,Data Analyst,3,1,-1,"Anblicks
4.1", TX,4.1,0,19,501 to 1000 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.0,3.9,4.1,3.8,4.1,2023-05-23 16:05:24.516600,yr
27,"$65,015 /yr (est.)",65015.0,Jr Data Analyst,0,1,1,"Priority Power Management, L
3.5", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,2.0,2.0,2023-05-23 16:05:27.631456,yr
29,"$62,612 /yr (est.)",62612.0,Data Analyst,-1,-1,-1,"Silent Falcon UAS Technologies
4.2", VA,4.2,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,5.0,5.0,5.0,2023-05-23 16:05:45.431114,yr
30,"$70,000 /yr (est.)",70000.0,Data Analyst,3,2,-1,ETC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:05:48.577156,yr
31,"$58,563 /yr (est.)",58563.0,Data Analyst,1,1,-1,"Chicago Fire FC
3.9", IL,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.9,2.9,3.1,2023-05-23 16:05:54.245786,yr
33,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",0,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:06:02.725944,yr
35,$40.60 /hr (est.),84448.0,Data Analyst,0,1,-1,"Fisher & Phillips LLP
3.5", CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.4,3.5,3.4,3.7,2023-05-23 16:06:12.524788,hr
36,$29.50 /hr (est.),61360.0,Jr. Data Analyst,-1,-1,-1,"Pinnacle Technical Resources
3.2", FL,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.3,3.0,3.7,3.7,4.3,2023-05-23 16:06:16.854548,hr
38,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:06:24.472523,yr
39,"$63,412 /yr (est.)",63412.0,Data Analyst,0,1,1,"Trinity Health Michigan
3.4", MI,3.4,0,47,10000+ Employees,1976,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.3,3.3,3.6,3.1,3.5,2023-05-23 16:06:30.092992,yr
40,"$75,358 /yr (est.)",75358.0,Data Analyst,8,1,1,CIS (Citycounty Insurance Services), OR,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:06:33.383794,yr
42,"$64,744 /yr (est.)",64744.0,Entry Level Junior Data Analyst,2,1,1,"Avnet
4.0", AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,2023-05-23 16:06:42.524407,yr
44,"$77,795 /yr (est.)",77795.0,Data Analyst,0,1,1,"Fabletics
4.3",California,4.3,0,10,Unknown,2013,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.2,4.4,4.1,4.0,2023-05-23 16:06:52.516128,yr
47,"$53,708 /yr (est.)",53708.0,Data Analyst I,2,1,-1,"Pekin Insurance
3.9", IL,3.9,0,102,501 to 1000 Employees,1921,Company - Private,Insurance Agencies & Brokerages,Insurance,$1 to $5 billion (USD),3.5,3.6,3.9,3.6,3.9,2023-05-23 16:07:04.093832,yr
48,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,"FirstEnergy Corp
3.5", PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-23 16:07:07.259941,yr
49,"$70,000 /yr (est.)",70000.0,IT Operations Data Analyst,3,1,-1,"CDWA
3.5",Remote,3.5,1,33,501 to 1000 Employees,1990,Company - Private,Health Care Services & Hospitals,Healthcare,Less than $1 million (USD),3.3,2.9,3.4,3.2,3.5,2023-05-23 16:07:09.968284,yr
50,"$73,000 /yr (est.)",73000.0,Data Analyst,0,1,1,"William & Mary
4.1", VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-23 16:07:13.244416,yr
51,"$70,000 /yr (est.)",70000.0,Entry Level Business Analyst,1,1,-1,"Atlantictranstrading
5.0", MA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-23 16:07:16.709420,yr
52,"$63,802 /yr (est.)",63802.0,Data Analyst,0,2,-1,"Kitestring
4.6", AR,4.6,0,26,51 to 200 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.1,4.3,4.7,4.6,4.6,2023-05-23 16:07:20.173389,yr
53,$18.50 /hr (est.),38480.0,Provider Data Analyst I,1,2,-1,"ALLCARE HEALTH
3.4",Remote,3.4,1,-1,-1,-1,-1,-1,-1,-1,3.6,3.7,3.0,3.0,3.2,2023-05-23 16:07:22.964795,hr
54,"$88,050 /yr (est.)",88050.0,Data Analyst,3,1,1,"Zayo Group
2.8",Remote,2.8,1,16,1001 to 5000 Employees,2007,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$1 to $5 billion (USD),2.9,3.1,2.7,2.3,2.8,2023-05-23 16:07:26.724828,yr
56,"$79,781 /yr (est.)",79781.0,Data Analyst,2,1,1,"ABBVIE
3.9", CA,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,2023-05-23 16:07:34.877908,yr
57,$43.51 /hr (est.),90500.8,Medical Data Analyst (Medical Coder),3,2,-1,"NewYork-Presbyterian Hospital
4.0",Manhattan,4.0,0,25,10000+ Employees,1998,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.0,4.1,3.9,3.4,3.7,2023-05-23 16:07:38.271891,hr
59,"$63,412 /yr (est.)",63412.0,Data Analyst,0,1,1,"Trinity Health Michigan
3.4", MI,3.4,0,47,10000+ Employees,1976,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.3,3.3,3.6,3.1,3.5,2023-05-23 16:07:57.601294,yr
61,"$67,203 /yr (est.)",67203.0,Assistant Data Analyst/Data Analyst,0,1,1,"AIPSO
3.9", RI,3.9,0,51,201 to 500 Employees,1972,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,3.4,3.4,3.9,3.3,4.7,2023-05-23 16:08:04.247964,yr
62,"$70,000 /yr (est.)",70000.0,Data Analyst,-1,-1,-1,ETC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:08:07.931043,yr
63,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",0,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:08:13.066699,yr
65,"$65,185 /yr (est.)",65185.0,Healthcare Data Analyst,0,1,-1,"Nephrology Associates of Northern Illinois and Indiana (NANI)
3.3", IL,3.3,0,47,501 to 1000 Employees,1976,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.1,3.3,3.1,2.6,3.3,2023-05-23 16:08:23.232880,yr
67,$29.50 /hr (est.),61360.0,Jr. Data Analyst,2,2,-1,"Pinnacle Technical Resources
3.2", FL,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.3,3.0,3.7,3.7,4.3,2023-05-23 16:08:30.274580,hr
68,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:08:34.615219,yr
69,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,"William & Mary
4.1", VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-23 16:08:40.159287,yr
70,$18.50 /hr (est.),38480.0,Provider Data Analyst I,1,2,-1,"ALLCARE HEALTH
3.4",Remote,3.4,1,-1,-1,-1,-1,-1,-1,-1,3.6,3.7,3.0,3.0,3.2,2023-05-23 16:08:43.663187,hr
71,"$71,850 /yr (est.)",71850.0,Business Data Analyst,0,1,1,"CVS Health
3.1",Georgia,3.1,0,60,10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.1,3.1,2.9,2.7,2.8,2023-05-23 16:08:47.329653,yr
72,"$70,000 /yr (est.)",70000.0,IT Operations Data Analyst,3,1,-1,"CDWA
3.5",Remote,3.5,1,33,501 to 1000 Employees,1990,Company - Private,Health Care Services & Hospitals,Healthcare,Less than $1 million (USD),3.3,2.9,3.4,3.2,3.5,2023-05-23 16:08:50.544655,yr
73,"$66,327 /yr (est.)",66327.0,Jr Data Analyst,0,1,-1,"Veracity Software
3.9", NJ,3.9,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.0,3.8,3.9,2023-05-23 16:08:53.955389,yr
74,"$85,000 /yr (est.)",85000.0,Data Analyst,5,1,-1,"W2O Group
3.4", NY,3.4,0,22,1001 to 5000 Employees,2001,Company - Private,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD),3.5,3.7,3.3,3.1,2.9,2023-05-23 16:08:57.565541,yr
75,"$73,000 /yr (est.)",73000.0,Data Analyst,0,1,1,"William & Mary
4.1", VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-23 16:09:00.417039,yr
77,"$88,050 /yr (est.)",88050.0,Data Analyst,3,1,1,"Zayo Group
2.8",Remote,2.8,1,16,1001 to 5000 Employees,2007,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$1 to $5 billion (USD),2.9,3.1,2.7,2.3,2.8,2023-05-23 16:09:09.048942,yr
78,"$100,000 /yr (est.)",100000.0,Data Analyst,5,2,1,"Network Coverage
3.3",Remote,3.3,1,27,51 to 200 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.6,3.5,3.4,3.2,3.3,2023-05-23 16:09:12.469353,yr
79,"$70,000 /yr (est.)",70000.0,Data Analyst,2,2,-1,OMNI Healthcare & Glofin Funding, CO,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:09:16.066547,yr
80,"$79,893 /yr (est.)",79893.0,Data Analyst,0,1,-1,"OGC Global
5.0", NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.5,5.0,5.0,5.0,2023-05-23 16:09:21.512530,yr
81,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,"FirstEnergy Corp
3.5", PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-23 16:09:26.079341,yr
82,"$70,000 /yr (est.)",70000.0,Entry Level Business Analyst,1,1,-1,"Atlantictranstrading
5.0", MA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-23 16:09:29.695175,yr
83,"$70,000 /yr (est.)",70000.0,IT Operations Data Analyst,3,1,-1,"CDWA
3.5",Remote,3.5,1,33,501 to 1000 Employees,1990,Company - Private,Health Care Services & Hospitals,Healthcare,Less than $1 million (USD),3.3,2.9,3.4,3.2,3.5,2023-05-23 16:09:33.512233,yr
85,"$75,000 /yr (est.)",75000.0,Data Analyst,3,1,-1,Heartland Home Services, MI,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:09:42.163517,yr
86,$40.60 /hr (est.),84448.0,Data Analyst,0,1,-1,"Fisher & Phillips LLP
3.5", CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.4,3.5,3.4,3.7,2023-05-23 16:09:48.507918,hr
88,$18.50 /hr (est.),38480.0,Provider Data Analyst I,1,2,-1,"ALLCARE HEALTH
3.4",Remote,3.4,1,-1,-1,-1,-1,-1,-1,-1,3.6,3.7,3.0,3.0,3.2,2023-05-23 16:10:06.267787,hr
89,"$70,000 /yr (est.)",70000.0,IT Operations Data Analyst,3,1,-1,"CDWA
3.5",Remote,3.5,1,33,501 to 1000 Employees,1990,Company - Private,Health Care Services & Hospitals,Healthcare,Less than $1 million (USD),3.3,2.9,3.4,3.2,3.5,2023-05-23 16:10:10.915570,yr
90,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",0,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:10:14.391548,yr
91,"$63,412 /yr (est.)",63412.0,Data Analyst,0,1,1,"Trinity Health Michigan
3.4", MI,3.4,0,47,10000+ Employees,1976,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.3,3.3,3.6,3.1,3.5,2023-05-23 16:10:20.582845,yr
93,$43.51 /hr (est.),90500.8,Medical Data Analyst (Medical Coder),3,2,-1,"NewYork-Presbyterian Hospital
4.0",Manhattan,4.0,0,25,10000+ Employees,1998,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.0,4.1,3.9,3.4,3.7,2023-05-23 16:10:30.597737,hr
94,$29.50 /hr (est.),61360.0,Jr. Data Analyst,2,2,-1,"Pinnacle Technical Resources
3.2", FL,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.3,3.0,3.7,3.7,4.3,2023-05-23 16:10:33.416349,hr
95,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,"William & Mary
4.1", VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-23 16:10:37.195925,yr
97,"$68,250 /yr (est.)",68250.0,Data Analyst,-1,-1,-1,"Columbia University
4.1", NY,4.1,0,269,10000+ Employees,1754,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,3.9,3.5,3.8,2023-05-23 16:10:45.995487,yr
98,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:10:48.812950,yr
99,"$100,450 /yr (est.)",100450.0,Data Analyst II - Remote,5,1,1,-1, MN,-1,0,46,10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.6,3.5,3.8,3.3,3.7,2023-05-23 16:10:54.675279,yr
100,"$71,850 /yr (est.)",71850.0,Business Data Analyst,0,1,1,"CVS Health
3.1",Georgia,3.1,0,60,10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.1,3.1,2.9,2.7,2.8,2023-05-23 16:10:59.611876,yr
101,"$72,102 /yr (est.)",72102.0,Business Data Analyst I,1,2,0,"DHL
3.9", GA,3.9,0,54,10000+ Employees,1969,Company - Private,Shipping & Trucking,Transportation & Logistics,$10+ billion (USD),3.7,3.6,3.8,3.4,3.6,2023-05-23 16:11:02.855800,yr
102,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,"FirstEnergy Corp
3.5", PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-23 16:11:05.521883,yr
104,"$70,000 /yr (est.)",70000.0,Entry Level Business Analyst,1,1,-1,"Atlantictranstrading
5.0", MA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-23 16:11:14.006522,yr
105,"$67,203 /yr (est.)",67203.0,Assistant Data Analyst/Data Analyst,0,1,1,"AIPSO
3.9", RI,3.9,0,51,201 to 500 Employees,1972,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,3.4,3.4,3.9,3.3,4.7,2023-05-23 16:11:17.874712,yr
107,"$85,000 /yr (est.)",85000.0,Data Analyst,5,1,-1,"W2O Group
3.4", NY,3.4,0,22,1001 to 5000 Employees,2001,Company - Private,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD),3.5,3.7,3.3,3.1,2.9,2023-05-23 16:11:25.519436,yr
108,"$65,062 /yr (est.)",65062.0,"Data Analyst, Managed Care Analytics",4,1,0,"Ascension
3.4",Remote,3.4,1,121,10000+ Employees,1902,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.3,3.2,3.4,2.9,3.3,2023-05-23 16:11:29.187987,yr
109,"$88,050 /yr (est.)",88050.0,Data Analyst,3,1,1,"Zayo Group
2.8",Remote,2.8,1,16,1001 to 5000 Employees,2007,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$1 to $5 billion (USD),2.9,3.1,2.7,2.3,2.8,2023-05-23 16:11:31.965575,yr
110,"$78,700 /yr (est.)",78700.0,Data Informatics Analyst II,0,1,-1,"IGT
3.8", NY,3.8,0,42,10000+ Employees,1981,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.5,3.4,3.7,3.4,3.7,2023-05-23 16:11:35.366697,yr
111,"$73,020 /yr (est.)",73020.0,Data Analyst,0,1,0,"Perficient, Inc
4.1", CO,4.1,0,25,5001 to 10000 Employees,1998,Company - Public,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD),4.0,3.7,4.0,3.7,4.1,2023-05-23 16:11:38.205001,yr
113,"$65,185 /yr (est.)",65185.0,Healthcare Data Analyst,0,1,-1,"Nephrology Associates of Northern Illinois and Indiana (NANI)
3.3", IL,3.3,0,47,501 to 1000 Employees,1976,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.1,3.3,3.1,2.6,3.3,2023-05-23 16:11:45.665590,yr
114,$40.60 /hr (est.),84448.0,Data Analyst,0,1,-1,"Fisher & Phillips LLP
3.5", CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.4,3.5,3.4,3.7,2023-05-23 16:11:49.431411,hr
115,$28.48 /hr (est.),59238.4,Reporting and Data Analyst,0,1,1,"Monster Energy
4.0", CA,4.0,0,88,1001 to 5000 Employees,1935,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.5,4.2,3.7,3.8,2023-05-23 16:11:53.097353,hr
117,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,"William & Mary
4.1", VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-23 16:12:10.413120,yr
118,"$67,203 /yr (est.)",67203.0,Assistant Data Analyst/Data Analyst,0,1,1,"AIPSO
3.9", RI,3.9,0,51,201 to 500 Employees,1972,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,3.4,3.4,3.9,3.3,4.7,2023-05-23 16:12:14.104718,yr
120,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",0,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:12:24.418057,yr
121,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 16:12:30.350589,yr
122,"$72,102 /yr (est.)",72102.0,Business Data Analyst I,1,2,0,"DHL
3.9", GA,3.9,0,54,10000+ Employees,1969,Company - Private,Shipping & Trucking,Transportation & Logistics,$10+ billion (USD),3.7,3.6,3.8,3.4,3.6,2023-05-23 16:12:36.331954,yr
123,$18.50 /hr (est.),38480.0,Provider Data Analyst I,1,2,-1,"ALLCARE HEALTH
3.4",Remote,3.4,1,-1,-1,-1,-1,-1,-1,-1,3.6,3.7,3.0,3.0,3.2,2023-05-23 16:12:39.021155,hr
124,$29.50 /hr (est.),61360.0,Jr. Data Analyst,2,2,-1,"Pinnacle Technical Resources
3.2", FL,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.3,3.0,3.7,3.7,4.3,2023-05-23 16:12:43.101823,hr
