,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
27,"$88,750 /yr (est.)",88750.0,Jr. Web Developer,3,1,0,webfx.com,"Ann Arbor, MI",4.3,0,28,501 to 1000 Employees,1995,Company - Private,Internet & Web Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.4,4.3,4.1,2023-05-21 23:13:05.976672,yr
28,"$68,078 /yr (est.)",68078.0,Junior Software Developer (Remote),1,1,0,SnapRISK,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:13:10.113113,yr
29,"$70,000 /yr (est.)",70000.0,Jr Frontend Developer,10,1,1,Modernize Home Services,"Austin, TX",4.1,0,18,51 to 200 Employees,2005,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.0,4.3,4.1,4.2,2023-05-21 23:13:25.845156,yr
30,"$80,000 /yr (est.)",80000.0,Frontend Engineer (Remote),2,1,1,Leaf Logistics,Remote,4.0,1,6,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-21 23:13:28.539420,yr
33,"$90,735 /yr (est.)",90735.0,Frontend Web Developer,0,2,-1,Tasktoday,"Newark, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:13:39.984783,yr
34,"$70,000 /yr (est.)",70000.0,Jr Frontend Developer,0,1,-1,QuinStreet,"Austin, TX",4.0,0,24,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),3.9,3.8,3.9,3.7,4.1,2023-05-21 23:13:45.436323,yr
35,"$88,424 /yr (est.)",88424.0,Frontend Engineer,0,1,1,Loft Orbital Solutions,"Toulouse, KY",4.6,0,6,1 to 50 Employees,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.6,4.1,4.7,4.6,3.5,2023-05-21 23:13:48.243650,yr
36,$15.00 /hr (est.),31200.0,Project Coordinator for Web Development Company,0,1,1,Gretrix,Remote,4.3,1,-1,-1,-1,-1,-1,-1,-1,4.3,2.9,3.8,3.3,4.0,2023-05-21 23:13:51.421199,hr
37,"$115,000 /yr (est.)",115000.0,Frontend Software Engineer - React,0,2,-1,"Search Leaders, LLC",Minnesota,3.8,0,25,1 to 50 Employees,1998,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.1,3.8,4.1,4.1,4.2,2023-05-21 23:13:55.701962,yr
38,$30.00 /hr (est.),62400.0,Web Designer,3,1,-1,Graybill Creative,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:13:59.382330,hr
40,"$64,250 /yr (est.)",64250.0,Frontend Engineer Apprenticeship,0,1,0,Fetch,"Madison, WI",3.7,0,10,501 to 1000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.7,3.3,3.8,2023-05-21 23:14:08.836688,yr
41,"$78,250 /yr (est.)",78250.0,Frontend Web Developer,0,1,-1,Firefly Dimension,"San Jose, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:14:11.289402,yr
43,"$65,000 /yr (est.)",65000.0,Web Designer,2,1,-1,Einstein Industries,Remote,3.6,1,28,51 to 200 Employees,1995,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.4,3.2,3.8,3.4,3.9,2023-05-21 23:14:22.102291,yr
44,"$102,500 /yr (est.)",102500.0,Web Developer,2,1,1,The New York Times,"New York, NY",3.7,0,127,1001 to 5000 Employees,1896,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.6,3.5,4.0,3.5,3.9,2023-05-21 23:14:25.840144,yr
46,"$110,000 /yr (est.)",110000.0,Web Developer,2,1,1,A10 Networks,"San Jose, CA",4.1,0,19,501 to 1000 Employees,2004,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.8,3.8,3.8,3.9,4.4,2023-05-21 23:14:32.158688,yr
50,"$10,000 /mo (est.)",120000.0,Web Developer/Programmer,0,1,-1,Vegan Liftz,"San Clemente, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:14:51.444856,mo
52,"$113,809 /yr (est.)",113809.0,Frontend Engineer,2,2,1,Rephrase.ai,"San Francisco, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.4,2.8,3.1,3.4,2.7,2023-05-21 23:15:00.720904,yr
53,"$120,000 /yr (est.)",120000.0,"Software Developer, Frontend",2,1,-1,DISQO,Remote,4.5,1,8,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-21 23:15:04.038283,yr
54,$18.00 /hr (est.),37440.0,Junior Web Developer and Designer,1,1,0,Craft & Communicate,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:15:07.341294,hr
55,"$103,193 /yr (est.)",103193.0,React JS Developer,7,1,-1,cortracker inc,"Monterey, IN",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:15:12.971132,yr
56,"$55,000 /yr (est.)",55000.0,Web Developer,1,1,-1,Region 6 ESC,"Huntsville, TX",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:15:18.380403,yr
57,"$119,218 /yr (est.)",119218.0,Frontend engineer,0,2,-1,Trood,"New York, NY",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-21 23:15:23.801377,yr
58,"$103,193 /yr (est.)",103193.0,React JS Developer,7,1,-1,cortracker inc,"Monterey, IN",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:15:36.352911,yr
59,"$88,424 /yr (est.)",88424.0,Frontend Engineer,0,1,1,Loft Orbital Solutions,"Toulouse, KY",4.6,0,6,1 to 50 Employees,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.6,4.1,4.7,4.6,3.5,2023-05-21 23:15:42.364333,yr
60,"$80,000 /yr (est.)",80000.0,Frontend Engineer (Remote),2,1,1,Leaf Logistics,Remote,4.0,1,6,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-21 23:15:45.802010,yr
61,"$115,000 /yr (est.)",115000.0,Frontend Software Engineer - React,0,2,-1,"Search Leaders, LLC",Minnesota,3.8,0,25,1 to 50 Employees,1998,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.1,3.8,4.1,4.1,4.2,2023-05-21 23:15:48.938500,yr
63,"$119,218 /yr (est.)",119218.0,Frontend engineer,0,2,-1,Trood,"New York, NY",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-21 23:15:57.604656,yr
64,$18.00 /hr (est.),37440.0,Junior Web Developer and Designer,1,1,0,Craft & Communicate,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:16:00.886228,hr
65,"$102,500 /yr (est.)",102500.0,Web Developer,2,1,1,The New York Times,"New York, NY",3.7,0,127,1001 to 5000 Employees,1896,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.6,3.5,4.0,3.5,3.9,2023-05-21 23:16:06.170266,yr
67,"$110,000 /yr (est.)",110000.0,Web Developer,2,1,1,A10 Networks,"San Jose, CA",4.1,0,19,501 to 1000 Employees,2004,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.8,3.8,3.8,3.9,4.4,2023-05-21 23:16:13.325654,yr
68,"$45,000 /yr (est.)",45000.0,Junior Web Designer & Front-End Developer,0,1,1,Fame Foundry,"Charlotte, NC",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:16:15.898233,yr
69,"$160,000 /yr (est.)",160000.0,Frontend Engineer,4,2,-1,BW Talent Solutions,"San Francisco, CA",4.4,0,20,51 to 200 Employees,2003,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.4,4.2,4.4,4.4,4.3,2023-05-21 23:16:21.699083,yr
70,"$72,760 /yr (est.)",72760.0,Front end Developer,0,2,-1,Gazelle Global Consulting,Remote,3.6,1,-1,-1,-1,-1,-1,-1,-1,3.3,3.6,3.6,3.4,3.5,2023-05-21 23:16:24.894601,yr
71,"$113,809 /yr (est.)",113809.0,Frontend Engineer,2,2,1,Rephrase.ai,"San Francisco, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.4,2.8,3.1,3.4,2.7,2023-05-21 23:16:28.664504,yr
72,"$126,015 /yr (est.)",126015.0,FrontEnd (React) Developer - Remote,3,1,1,CEDARS-SINAI,"Los Angeles, CA",4.1,0,121,10000+ Employees,1902,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),4.0,4.0,4.0,3.6,3.6,2023-05-21 23:16:31.902623,yr
74,"$60,693 /yr (est.)",60693.0,Frontend Engineer Apprenticeship,0,1,0,Fetch,"Birmingham, AL",3.7,0,10,501 to 1000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.7,3.3,3.8,2023-05-21 23:16:38.344082,yr
76,"$105,000 /yr (est.)",105000.0,Front End Developer,10,1,-1,Redvest App,Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:16:47.516437,yr
77,"$104,726 /yr (est.)",104726.0,Frontend Engineer,5,1,1,Wonders Corporation,"New York, NY",3.1,0,11,201 to 500 Employees,2012,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,3.8,4.0,3.5,3.3,3.5,2023-05-21 23:16:52.281105,yr
79,"$65,000 /yr (est.)",65000.0,Web Designer,2,1,-1,Einstein Industries,Remote,3.6,1,28,51 to 200 Employees,1995,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.4,3.2,3.8,3.4,3.9,2023-05-21 23:17:01.820578,yr
80,"$75,000 /yr (est.)",75000.0,Web Designer II,2,1,1,Web Tech Fusion,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:17:05.557152,yr
81,"$120,000 /yr (est.)",120000.0,"Software Developer, Frontend",2,1,-1,DISQO,Remote,4.5,1,8,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-21 23:17:11.071866,yr
84,"$140,000 /yr (est.)",140000.0,Frontend Engineer,1,1,-1,Hive,"San Francisco, CA",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.6,3.7,3.0,4.1,2023-05-21 23:17:25.905245,yr
86,"$91,500 /yr (est.)",91500.0,Web Engineer,0,1,-1,The American Kennel Club,"New York, NY",2.9,0,139,201 to 500 Employees,1884,Nonprofit Organization,Membership Organizations,Management & Consulting,$25 to $100 million (USD),2.2,2.9,2.3,2.0,2.8,2023-05-21 23:17:34.332404,yr
87,"$80,000 /yr (est.)",80000.0,Frontend Engineer (Remote),2,1,1,Leaf Logistics,Remote,4.0,1,6,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-21 23:17:47.020174,yr
89,"$60,693 /yr (est.)",60693.0,Frontend Engineer Apprenticeship,0,1,0,Fetch,"Birmingham, AL",3.7,0,10,501 to 1000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.7,3.3,3.8,2023-05-21 23:17:55.831068,yr
90,"$115,000 /yr (est.)",115000.0,Frontend Software Engineer - React,0,2,-1,"Search Leaders, LLC",Minnesota,3.8,0,25,1 to 50 Employees,1998,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.1,3.8,4.1,4.1,4.2,2023-05-21 23:17:59.149317,yr
91,"$45,000 /yr (est.)",45000.0,Junior Web Designer & Front-End Developer,0,1,1,Fame Foundry,"Charlotte, NC",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:18:02.703685,yr
92,"$61,573 /yr (est.)",61573.0,Front-End-Web,0,1,-1,Celandyne Software Solutions,"Santa Clara, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:18:08.010266,yr
93,"$119,218 /yr (est.)",119218.0,Frontend engineer,0,2,-1,Trood,"New York, NY",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-21 23:18:13.761398,yr
95,"$75,000 /yr (est.)",75000.0,Web Designer II,2,1,1,Web Tech Fusion,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:18:22.090631,yr
98,"$103,193 /yr (est.)",103193.0,React JS Developer,7,1,-1,cortracker inc,"Monterey, IN",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:18:40.371862,yr
99,"$140,000 /yr (est.)",140000.0,Frontend Engineer,1,1,-1,Hive,"San Francisco, CA",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.6,3.7,3.0,4.1,2023-05-21 23:18:45.779673,yr
100,"$113,809 /yr (est.)",113809.0,Frontend Engineer,2,2,1,Rephrase.ai,"San Francisco, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.4,2.8,3.1,3.4,2.7,2023-05-21 23:18:50.031499,yr
101,"$72,760 /yr (est.)",72760.0,Front end Developer,0,2,-1,Gazelle Global Consulting,Remote,3.6,1,-1,-1,-1,-1,-1,-1,-1,3.3,3.6,3.6,3.4,3.5,2023-05-21 23:18:54.013579,yr
102,"$100,000 /yr (est.)",100000.0,Front end Web Developer,2,1,1,Public Health Solutions,New York State,3.9,0,66,501 to 1000 Employees,1957,Nonprofit Organization,Grantmaking & Charitable Foundations,Nonprofit & NGO,$100 to $500 million (USD),3.4,3.6,3.9,3.4,4.0,2023-05-21 23:18:58.333560,yr
103,"$79,025 /yr (est.)",79025.0,Web Designer / Developer,0,1,-1,HIYO DESIGN,"New York, NY",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:19:01.952896,yr
104,"$79,513 /yr (est.)",79513.0,VueJs Frontend Developer (Remote),0,2,0,"Avantpage, Inc.","Davis, CA",4.3,0,27,1 to 50 Employees,1996,Company - Private,Business Consulting,Management & Consulting,$1 to $5 million (USD),3.8,3.9,4.3,4.1,4.0,2023-05-21 23:19:07.287598,yr
107,"$126,015 /yr (est.)",126015.0,FrontEnd (React) Developer - Remote,-1,-1,-1,CEDARS-SINAI,"Los Angeles, CA",4.1,0,121,10000+ Employees,1902,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),4.0,4.0,4.0,3.6,3.6,2023-05-21 23:19:18.940798,yr
109,"$77,000 /yr (est.)",77000.0,Web Software Developer,2,1,1,University of Utah,Utah,4.2,0,173,10000+ Employees,1850,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.7,3.6,4.0,3.7,4.1,2023-05-21 23:19:27.101875,yr
110,"$102,500 /yr (est.)",102500.0,Web Developer,2,1,1,The New York Times,"New York, NY",3.7,0,127,1001 to 5000 Employees,1896,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.6,3.5,4.0,3.5,3.9,2023-05-21 23:19:31.065285,yr
111,"$61,218 /yr (est.)",61218.0,"Web Developer, Frontend - React",0,2,1,Mackin Educational Resources,"Burnsville, MN",3.4,0,38,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-21 23:19:34.697705,yr
112,"$104,032 /yr (est.)",104032.0,Frontend Software Engineer,5,1,-1,Subskribe,"San Ramon, CA",5.0,0,3,1 to 50 Employees,2020,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),4.8,4.6,5.0,5.0,4.8,2023-05-21 23:19:38.234333,yr
113,"$120,000 /yr (est.)",120000.0,"Software Developer, Frontend",2,1,-1,DISQO,Remote,4.5,1,8,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-21 23:19:41.665784,yr
114,"$65,000 /yr (est.)",65000.0,Front End Developer,0,2,-1,Nosto,"New York, NY",4.0,0,12,51 to 200 Employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.5,2.8,4.1,3.7,4.1,2023-05-21 23:19:46.207244,yr
115,"$65,000 /yr (est.)",65000.0,Web Designer,2,1,-1,Einstein Industries,Remote,3.6,1,28,51 to 200 Employees,1995,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.4,3.2,3.8,3.4,3.9,2023-05-21 23:19:50.985430,yr
116,"$115,000 /yr (est.)",115000.0,Frontend Software Engineer - React,0,2,-1,"Search Leaders, LLC",Minnesota,3.8,0,25,1 to 50 Employees,1998,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.1,3.8,4.1,4.1,4.2,2023-05-21 23:20:05.648739,yr
117,"$80,000 /yr (est.)",80000.0,Frontend Engineer (Remote),-1,-1,-1,Leaf Logistics,Remote,4.0,1,6,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-21 23:20:11.662576,yr
118,"$45,000 /yr (est.)",45000.0,Junior Web Designer & Front-End Developer,0,1,1,Fame Foundry,"Charlotte, NC",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:20:15.499839,yr
120,"$119,218 /yr (est.)",119218.0,Frontend engineer,0,2,-1,Trood,"New York, NY",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-21 23:20:28.287763,yr
122,"$113,809 /yr (est.)",113809.0,Frontend Engineer,2,2,1,Rephrase.ai,"San Francisco, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.4,2.8,3.1,3.4,2.7,2023-05-21 23:20:38.865755,yr
124,"$140,000 /yr (est.)",140000.0,Frontend Engineer,1,1,-1,Hive,"San Francisco, CA",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.6,3.7,3.0,4.1,2023-05-21 23:20:48.913680,yr
125,"$126,015 /yr (est.)",126015.0,FrontEnd (React) Developer - Remote,3,1,1,CEDARS-SINAI,"Los Angeles, CA",4.1,0,121,10000+ Employees,1902,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),4.0,4.0,4.0,3.6,3.6,2023-05-21 23:20:53.794647,yr
126,"$75,000 /yr (est.)",75000.0,Web Designer II,2,1,1,Web Tech Fusion,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:20:57.749560,yr
128,"$103,193 /yr (est.)",103193.0,React JS Developer,7,1,-1,cortracker inc,"Monterey, IN",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:21:09.303629,yr
130,"$65,000 /yr (est.)",65000.0,Web Designer,2,1,-1,Einstein Industries,Remote,3.6,1,28,51 to 200 Employees,1995,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.4,3.2,3.8,3.4,3.9,2023-05-21 23:21:20.521389,yr
131,"$80,198 /yr (est.)",80198.0,front end HTML developer,2,1,-1,Lead5 Media,"Newark, CA",4.0,0,14,1 to 50 Employees,2009,Company - Private,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),4.0,4.0,4.0,5.0,3.0,2023-05-21 23:21:25.277198,yr
132,"$104,032 /yr (est.)",104032.0,Frontend Software Engineer,5,1,-1,Subskribe,"San Ramon, CA",5.0,0,3,1 to 50 Employees,2020,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),4.8,4.6,5.0,5.0,4.8,2023-05-21 23:21:29.184895,yr
133,"$104,726 /yr (est.)",104726.0,Frontend Engineer,5,1,1,Wonders Corporation,"New York, NY",3.1,0,11,201 to 500 Employees,2012,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,3.8,4.0,3.5,3.3,3.5,2023-05-21 23:21:33.082304,yr
137,"$81,046 /yr (est.)",81046.0,Frontend Engineer,0,2,1,Stukent,"Idaho Falls, ID",3.9,0,10,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-21 23:21:54.004783,yr
138,"$69,323 /yr (est.)",69323.0,Front End Web Developer,0,1,-1,Magnetic Creative,"Temecula, CA",3.9,0,17,1 to 50 Employees,2006,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.5,3.4,4.3,3.5,4.1,2023-05-21 23:21:58.818306,yr
140,"$61,573 /yr (est.)",61573.0,Front-End-Web,0,1,-1,Celandyne Software Solutions,"Santa Clara, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-21 23:22:07.906056,yr
141,"$68,069 /yr (est.)",68069.0,Front End Web Developer,4,1,1,Samesurf,"Beverly Hills, CA",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.0,5.0,5.0,5.0,2023-05-21 23:22:14.588939,yr
142,"$88,424 /yr (est.)",88424.0,Frontend Engineer,0,1,1,Loft Orbital Solutions,"Toulouse, KY",4.6,0,6,1 to 50 Employees,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.6,4.1,4.7,4.6,3.5,2023-05-21 23:22:18.647334,yr
143,"$60,202 /yr (est.)",60202.0,Front-End Web Developer,0,1,-1,Savant Learning Systems,"Martin, TN",1.9,0,-1,-1,-1,-1,-1,-1,-1,1.9,2.3,1.8,1.7,2.1,2023-05-21 23:22:22.588729,yr
145,"$119,218 /yr (est.)",119218.0,Frontend engineer,0,2,-1,Trood,"New York, NY",5.0,0,-1,-1,-1,-1,-1,-1,-1,4.6,4.4,5.0,4.4,5.0,2023-05-21 23:22:42.728061,yr
