,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
54,"$102,719 /yr (est.)",102719.0,Data Scientist,2,2,-1,"PrizePicks
4.8", GA,4.8,0,8,1 to 50 Employees,2015,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,4.7,4.2,4.8,4.6,4.6,2023-05-23 19:04:03.305493,yr
55,"$91,342 /yr (est.)",91342.0,Junior Data Scientist,-1,-1,-1,"Soothsayer Analytics
2.7", MI,2.7,0,-1,-1,-1,-1,-1,-1,-1,1.9,2.1,2.5,2.3,2.1,2023-05-23 19:04:05.645871,yr
56,"$100,000 /yr (est.)",100000.0,Junior Data Scientist (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-23 19:04:08.803645,yr
58,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:04:24.168784,hr
59,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:04:27.701252,yr
62,"$81,905 /yr (est.)",81905.0,Data Scientist,0,1,-1,"Trajector
3.3", FL,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.4,3.4,3.1,3.8,2023-05-23 19:04:39.980494,yr
63,"$100,000 /yr (est.)",100000.0,Data Scientist,2,1,1,HomeAware,United States,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:04:43.351877,yr
64,"$129,000 /yr (est.)",129000.0,Data Scientist,1,1,-1,"CVS Health
3.1", NY,3.1,0,60,10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.1,3.1,2.9,2.7,2.8,2023-05-23 19:04:48.286657,yr
65,"$87,844 /yr (est.)",87844.0,Data Scientist,-1,-1,-1,"Catholic Relief Services
4.1", MD,4.1,0,80,5001 to 10000 Employees,1943,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$500 million to $1 billion (USD),3.7,3.5,4.2,3.5,3.5,2023-05-23 19:04:50.991772,yr
66,"$87,844 /yr (est.)",87844.0,Data Scientist,-1,-1,-1,"Catholic Relief Services
4.1", MD,4.1,0,80,5001 to 10000 Employees,1943,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$500 million to $1 billion (USD),3.7,3.5,4.2,3.5,3.5,2023-05-23 19:04:53.723764,yr
68,"$106,877 /yr (est.)",106877.0,Data Scientist,-1,-1,-1,"Comcast
3.8", PA,3.8,0,60,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,3.9,3.7,3.4,3.6,2023-05-23 19:04:59.912013,yr
69,"$108,086 /yr (est.)",108086.0,Data Scientist Position,0,1,1,"Princeton University
4.5", NJ,4.5,0,277,5001 to 10000 Employees,1746,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,4.1,4.2,4.1,3.8,3.9,2023-05-23 19:05:02.144336,yr
72,"$83,750 /yr (est.)",83750.0,Data Scientist,0,1,1,"Unilever
4.1", CT,4.1,0,151,10000+ Employees,1872,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.8,4.2,3.7,3.7,2023-05-23 19:05:12.373390,yr
73,"$86,500 /yr (est.)",86500.0,Science Data Administrator,0,2,1,ARCS, CO,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:05:15.018432,yr
74,"$109,248 /yr (est.)",109248.0,Data Scientist,0,1,1,"BAE Systems
3.9", VA,3.9,0,24,10000+ Employees,1999,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.7,3.6,3.6,3.4,4.0,2023-05-23 19:05:20.488343,yr
75,"$100,000 /yr (est.)",100000.0,Data Scientist,0,2,-1,"Elite ProTek
5.0", CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-23 19:05:23.254233,yr
76,"$92,026 /yr (est.)",92026.0,Data Scientist,1,1,-1,"DICK'S Sporting Goods
3.8", NY,3.8,0,75,10000+ Employees,1948,Company - Public,Sporting Goods Stores,Retail & Wholesale,$5 to $10 billion (USD),3.5,3.4,3.8,3.4,3.6,2023-05-23 19:05:27.006399,yr
80,"$121,821 /yr (est.)",121821.0,Data Scientist,3,2,-1,Grid, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:05:43.384035,yr
81,"$88,297 /yr (est.)",88297.0,Data Scientist,2,1,-1,"SSAB
3.9", AL,3.9,0,145,10000+ Employees,1878,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$5 to $10 billion (USD),3.2,3.7,4.0,3.3,3.7,2023-05-23 19:05:48.457791,yr
83,"$90,000 /yr (est.)",90000.0,Junior Data Scientist,0,1,0,"Club Quarters
3.0", CT,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.2,2.8,2.4,2.4,2.3,2023-05-23 19:05:55.424433,yr
84,"$215,050 /yr (est.)",215050.0,Principal Data Scientist,8,1,1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-23 19:05:59.212322,yr
85,"$105,531 /yr (est.)",105531.0,Data Scientist,0,1,1,"Verizon
3.9", NJ,3.9,0,23,10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.7,4.1,3.8,3.4,3.5,2023-05-23 19:06:01.789440,yr
86,"$122,850 /yr (est.)",122850.0,Data Scientist,5,1,1,"Premera Blue Cross
3.2",Remote,3.2,1,90,1001 to 5000 Employees,1933,Nonprofit Organization,Insurance Carriers,Insurance,$5 to $10 billion (USD),3.0,3.6,3.1,2.7,3.4,2023-05-23 19:06:04.426318,yr
87,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:06:16.631106,hr
88,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:06:20.081742,yr
91,"$88,297 /yr (est.)",88297.0,Data Scientist,2,1,-1,"SSAB
3.9", AL,3.9,0,145,10000+ Employees,1878,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$5 to $10 billion (USD),3.2,3.7,4.0,3.3,3.7,2023-05-23 19:06:32.582471,yr
92,"$90,000 /yr (est.)",90000.0,Junior Data Scientist,0,1,0,"Club Quarters
3.0", CT,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.2,2.8,2.4,2.4,2.3,2023-05-23 19:06:36.599581,yr
93,"$215,050 /yr (est.)",215050.0,Principal Data Scientist,8,1,1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-23 19:06:41.169289,yr
94,"$105,531 /yr (est.)",105531.0,Data Scientist,0,1,1,"Verizon
3.9", NJ,3.9,0,23,10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.7,4.1,3.8,3.4,3.5,2023-05-23 19:06:44.058400,yr
95,"$122,850 /yr (est.)",122850.0,Data Scientist,5,1,1,"Premera Blue Cross
3.2",Remote,3.2,1,90,1001 to 5000 Employees,1933,Nonprofit Organization,Insurance Carriers,Insurance,$5 to $10 billion (USD),3.0,3.6,3.1,2.7,3.4,2023-05-23 19:06:46.756177,yr
96,"$99,434 /yr (est.)",99434.0,CLPS Data Scientist,0,1,-1,"Jacobs
4.0", TX,4.0,0,76,10000+ Employees,1947,Company - Public,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),3.9,3.6,4.1,3.7,3.9,2023-05-23 19:06:49.595419,yr
98,"$111,363 /yr (est.)",111363.0,Data Scientist,2,1,1,"John Hancock
3.9", MA,3.9,0,161,1001 to 5000 Employees,1862,Subsidiary or Business Segment,Insurance Carriers,Insurance,$25 to $100 million (USD),3.6,3.6,3.8,3.5,4.1,2023-05-23 19:06:56.596243,yr
99,"$171,500 /yr (est.)",171500.0,"Sr. Data Scientist, Roku Pay",5,1,1,"Roku
4.3", CA,4.3,0,21,1001 to 5000 Employees,2002,Company - Public,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD),3.9,4.4,4.1,4.0,4.2,2023-05-23 19:06:59.778490,yr
100,"$99,250 /yr (est.)",99250.0,Data Scientist,3,1,-1,"ChampionX
3.7", TX,3.7,0,3,5001 to 10000 Employees,2020,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),3.2,3.4,3.7,3.2,3.6,2023-05-23 19:07:02.897301,yr
101,"$117,500 /yr (est.)",117500.0,Data Scientist,2,1,1,"Nanit
4.2", NY,4.2,0,9,1 to 50 Employees,2014,Company - Private,Consumer Electronics & Appliances Stores,Retail & Wholesale,Unknown / Non-Applicable,4.1,4.0,4.1,4.1,4.4,2023-05-23 19:07:05.888697,yr
102,"$104,884 /yr (est.)",104884.0,Data Scientist,5,2,1,"Atrium Health
3.8", NC,3.8,0,80,10000+ Employees,1943,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.7,3.5,3.8,3.3,3.5,2023-05-23 19:07:09.255038,yr
103,$15.78 /hr (est.),32822.4,Remote Data Associate,1,1,0,"Liberty Source PBC
2.9", VA,2.9,0,9,51 to 200 Employees,2014,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),2.6,2.5,3.1,2.8,3.8,2023-05-23 19:07:12.343480,hr
104,"$105,750 /yr (est.)",105750.0,Data Scientist,0,1,0,"Sun Life
3.7", MA,3.7,0,158,10000+ Employees,1865,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.3,3.6,3.8,3.4,3.8,2023-05-23 19:07:15.774584,yr
105,"$105,229 /yr (est.)",105229.0,Data Scientist,0,2,-1,"Source Enterprises
2.2", NY,2.2,0,9,51 to 200 Employees,2014,Company - Private,Consumer Electronics & Appliances Stores,Retail & Wholesale,Unknown / Non-Applicable,1.6,1.1,2.1,1.8,1.6,2023-05-23 19:07:19.162106,yr
106,"$100,792 /yr (est.)",100792.0,Junior Data Scientist,0,1,-1,"Logistics Management Institute
4.2", VA,4.2,0,62,1001 to 5000 Employees,1961,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),3.8,4.0,4.3,3.8,4.4,2023-05-23 19:07:23.364443,yr
107,"$83,390 /yr (est.)",83390.0,Data Scientist,5,1,1,"DEFTEC Corporation
3.9", SC,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.9,3.3,2.8,3.2,2023-05-23 19:07:26.939098,yr
108,"$125,730 /yr (est.)",125730.0,Data Scientist,1,2,-1,Crewscale,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:07:31.062691,yr
109,"$119,250 /yr (est.)",119250.0,Data Scientist,5,1,0,"PACCAR
3.6", WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,2023-05-23 19:07:36.423829,yr
110,"$181,500 /yr (est.)",181500.0,Product Data Scientist,6,1,-1,"Waymo
3.9", CA,3.9,0,14,Unknown,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,4.0,4.0,3.4,3.7,2023-05-23 19:07:39.308647,yr
111,"$212,150 /yr (est.)",212150.0,Senior-Data Scientist,2,2,1,"AT&T
3.7", TX,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-05-23 19:07:42.301982,yr
112,"$212,150 /yr (est.)",212150.0,Junior Data Scientist,2,2,-1,ANALYTOS, TX,-1,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,2023-05-23 19:07:44.967258,yr
114,"$94,574 /yr (est.)",94574.0,Data Scientist,5,1,1,"FirstEnergy Corp
3.5", OH,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-23 19:07:52.547693,yr
116,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:08:09.207544,hr
117,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:08:12.914525,yr
118,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),5,1,0,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,2023-05-23 19:08:15.482001,yr
119,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics - Monetization",4,1,-1,"Facebook App
3.9", WA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-23 19:08:18.718760,yr
120,$61.00 /hr (est.),126880.0,Data Scientist,6,1,-1,"COMTEC
2.4", TX,2.4,0,-1,-1,-1,-1,-1,-1,-1,1.4,1.8,1.8,1.8,1.5,2023-05-23 19:08:21.413736,hr
122,$85.00 /hr (est.),176800.0,Senior Data Scientist,1,1,0,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,2023-05-23 19:08:32.170923,hr
123,"$117,400 /yr (est.)",117400.0,Data Scientist - Mission Systems Analysis (Early Career),4,1,-1,"Sandia National Laboratories
4.1", NM,4.1,0,74,10000+ Employees,1949,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.0,3.9,3.9,3.6,4.4,2023-05-23 19:08:36.369847,yr
