,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
11,"$95,351 /yr (est.)",95351.0,Data Analyst,10,1,-1,Northrop Grumman Federal Credit Union (NGFCU),Remote,2.6,1,77,51 to 200 Employees,1946,Nonprofit Organization,Banking & Lending,Financial Services,$25 to $100 million (USD),2.3,2.5,2.1,2.2,2.3,2023-05-24 06:19:34.245149,yr
12,$56.00 /hr (est.),116480.0,Data Analyst,9,1,-1,"DATAMAXIS, Inc", IL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:19:36.104646,hr
13,$22.50 /hr (est.),46800.0,Data Analyst,0,2,1,Recovery Centers of Montana, MT,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:19:40.911591,hr
14,"$62,612 /yr (est.)",62612.0,Data Analyst,0,2,-1,Silent Falcon UAS Technologies, VA,4.2,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,5.0,5.0,5.0,2023-05-24 06:19:45.647799,yr
15,$55.00 /hr (est.),114400.0,Data Analyst,8,2,-1,ensoftek inc, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:19:48.426913,hr
16,$45.00 /hr (est.),93600.0,DATA ANALYST,5,2,-1,Sana Pivot Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:19:53.043130,hr
17,"$59,193 /yr (est.)",59193.0,DATA ANALYST,3,1,1,Nicolet National Bank, WI,3.8,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.0,4.4,3.6,4.0,2023-05-24 06:19:57.819645,yr
18,$49.50 /hr (est.),102960.0,Business Analyst,10,1,-1,Ramsoftsystems inc,Remote,2.9,1,-1,-1,-1,-1,-1,-1,-1,3.0,2.7,3.0,3.3,3.3,2023-05-24 06:20:00.933246,hr
19,$37.50 /hr (est.),78000.0,Data Analyst,3,2,-1,Carlton Staffing Services, TX,3.8,0,44,1 to 50 Employees,1979,Company - Private,HR Consulting,Human Resources & Staffing,Less than $1 million (USD),3.5,3.7,3.8,3.7,3.5,2023-05-24 06:20:04.163538,hr
20,"$57,500 /yr (est.)",57500.0,Junior Data Analyst,1,1,0,Blue Water Thinking,United States,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.5,3.3,3.2,3.8,2023-05-24 06:20:05.921747,yr
21,"$68,633 /yr (est.)",68633.0,Data Analyst,0,1,-1,Miami HEAT, FL,4.5,0,36,1001 to 5000 Employees,1987,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,4.3,4.3,4.5,4.3,4.4,2023-05-24 06:20:08.955364,yr
22,"$80,000 /yr (est.)",80000.0,Quality Data Analyst,0,1,0,Montefiore New Rochelle, NY,3.6,0,139,Unknown,1884,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.4,3.8,3.4,3.0,3.4,2023-05-24 06:20:10.930487,yr
23,"$76,469 /yr (est.)",76469.0,Reporting Data Analyst,0,2,-1,"MEDLOGIX, LLC", PA,2.5,0,-1,-1,-1,-1,-1,-1,-1,2.1,2.5,2.5,2.6,3.6,2023-05-24 06:20:12.968052,yr
24,"$100,000 /yr (est.)",100000.0,Data Analyst,2,2,1,QuinStreet, CA,4.1,0,24,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-24 06:20:15.943718,yr
25,$65.00 /hr (est.),135200.0,Data Analyst,5,2,-1,DiamondPick,Remote,4.5,1,-1,-1,-1,-1,-1,-1,-1,4.5,4.2,4.5,4.3,4.3,2023-05-24 06:20:18.136212,hr
27,"$65,015 /yr (est.)",65015.0,Jr Data Analyst,0,1,1,"Priority Power Management, L", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,2.0,2.0,2023-05-24 06:20:24.129344,yr
28,"$67,500 /yr (est.)",67500.0,Data Analyst - Hybrid - Entry Level,2,1,0,"Rocktop Technologies, LLC", TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:20:27.133877,yr
29,"$63,412 /yr (est.)",63412.0,Data Analyst,0,1,1,Trinity Health Michigan, MI,3.4,0,47,10000+ Employees,1976,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.3,3.3,3.6,3.1,3.5,2023-05-24 06:20:41.386617,yr
30,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,FirstEnergy Corp, PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-24 06:20:43.262446,yr
31,"$58,563 /yr (est.)",58563.0,Data Analyst,1,1,-1,Chicago Fire FC, IL,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.9,2.9,3.1,2023-05-24 06:20:45.218960,yr
32,"$70,000 /yr (est.)",70000.0,Data Analyst,3,2,-1,ETC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:20:48.085450,yr
34,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",2,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:20:55.855857,yr
35,"$73,000 /yr (est.)",73000.0,Data Analyst,0,1,1,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:21:00.592903,yr
36,"$66,556 /yr (est.)",66556.0,Data Analyst,0,1,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 06:21:02.759791,yr
38,"$64,705 /yr (est.)",64705.0,Entry Level Junior Data Analyst,2,1,1,Avnet, AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,2023-05-24 06:21:08.225790,yr
41,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:21:16.459845,yr
42,"$70,000 /yr (est.)",70000.0,Entry Level Business Analyst,1,1,-1,Atlantictranstrading, MA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-05-24 06:21:21.302491,yr
43,$40.60 /hr (est.),84448.0,Data Analyst,0,1,-1,Fisher & Phillips LLP, CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.4,3.5,3.4,3.7,2023-05-24 06:21:24.264037,hr
44,"$45,425 /yr (est.)",45425.0,"Data Analyst, New Product Introduction (Model Y) - Austin, TX",0,2,-1,Tesla, TX,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 06:21:27.192462,yr
45,"$58,475 /yr (est.)",58475.0,Product Data Analyst,0,1,-1,MillerKnoll,Remote,2.7,1,-1,-1,-1,-1,-1,-1,-1,2.4,2.8,2.4,2.2,2.8,2023-05-24 06:21:29.176562,yr
46,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:21:32.292256,yr
47,"$103,500 /yr (est.)",103500.0,2023 Masters Residency - Data Analyst,1,2,-1,Loon, CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.7,3.3,2.7,3.2,2023-05-24 06:21:34.433833,yr
48,$29.50 /hr (est.),61360.0,Jr. Data Analyst,2,2,-1,Pinnacle Technical Resources, FL,3.2,0,-1,-1,-1,-1,-1,-1,-1,2.3,3.0,3.7,3.7,4.3,2023-05-24 06:21:37.659653,hr
50,"$80,000 /yr (est.)",80000.0,Data Analyst (Remote),3,1,1,"Westport Properties, Inc.",Remote,4.1,1,38,201 to 500 Employees,1985,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,3.9,3.5,4.3,4.1,3.9,2023-05-24 06:21:43.896779,yr
52,$43.51 /hr (est.),90500.8,Medical Data Analyst (Medical Coder),3,2,-1,NewYork-Presbyterian Hospital,Manhattan,4.0,0,25,10000+ Employees,1998,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.0,4.1,3.9,3.4,3.7,2023-05-24 06:21:49.458013,hr
53,"$66,327 /yr (est.)",66327.0,Jr Data Analyst,2,1,-1,Veracity Software, NJ,3.9,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.0,3.8,3.9,2023-05-24 06:21:51.532096,yr
54,"$83,000 /yr (est.)",83000.0,Associate Systems and Data Analyst,3,1,0,BOEING, TX,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 06:21:53.672643,yr
56,"$90,525 /yr (est.)",90525.0,Data Analyst,3,1,1,Blend,United States,3.2,0,11,1001 to 5000 Employees,2012,Company - Public,Banking & Lending,Financial Services,Unknown / Non-Applicable,3.0,3.6,3.4,2.8,3.7,2023-05-24 06:21:59.380494,yr
58,"$58,563 /yr (est.)",58563.0,Data Analyst,1,1,-1,Chicago Fire FC, IL,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.9,2.9,3.1,2023-05-24 06:22:14.252366,yr
59,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:22:17.272833,yr
60,"$63,412 /yr (est.)",63412.0,Data Analyst,0,1,1,Trinity Health Michigan, MI,3.4,0,47,10000+ Employees,1976,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.3,3.3,3.6,3.1,3.5,2023-05-24 06:22:19.604431,yr
61,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",2,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:22:21.888998,yr
62,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,-1,-1,-1,FirstEnergy Corp, PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-24 06:22:26.882697,yr
63,"$66,327 /yr (est.)",66327.0,Jr Data Analyst,2,1,-1,Veracity Software, NJ,3.9,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.0,3.8,3.9,2023-05-24 06:22:29.180638,yr
65,"$45,425 /yr (est.)",45425.0,"Data Analyst, New Product Introduction (Model Y) - Austin, TX",0,2,-1,Tesla, TX,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 06:22:34.522308,yr
66,"$53,598 /yr (est.)",53598.0,Data Analyst I,0,1,1,Massachusetts General Hospital(MGH), MA,4.0,0,212,10000+ Employees,1811,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),4.0,3.4,4.0,3.7,3.7,2023-05-24 06:22:36.923681,yr
69,"$103,500 /yr (est.)",103500.0,2023 Masters Residency - Data Analyst,1,2,-1,Loon, CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.7,3.3,2.7,3.2,2023-05-24 06:22:46.194059,yr
70,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:22:49.332047,yr
71,"$77,795 /yr (est.)",77795.0,Data Analyst,0,1,1,Fabletics,California,4.3,0,10,Unknown,2013,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.2,4.4,4.1,4.0,2023-05-24 06:22:54.451945,yr
72,"$83,000 /yr (est.)",83000.0,Associate Systems and Data Analyst,3,1,0,BOEING, TX,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 06:22:56.778683,yr
73,"$67,016 /yr (est.)",67016.0,Data Analyst,0,1,1,Amentum, AL,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.1,2.9,3.4,2023-05-24 06:22:59.154832,yr
74,"$73,000 /yr (est.)",73000.0,Data Analyst,0,1,1,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:23:02.280473,yr
75,"$79,781 /yr (est.)",79781.0,Data Analyst,2,1,1,ABBVIE, CA,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,2023-05-24 06:23:04.679881,yr
76,"$64,705 /yr (est.)",64705.0,Entry Level Junior Data Analyst,2,1,1,Avnet, AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,2023-05-24 06:23:06.985530,yr
77,$43.51 /hr (est.),90500.8,Medical Data Analyst (Medical Coder),3,2,-1,NewYork-Presbyterian Hospital,Manhattan,4.0,0,25,10000+ Employees,1998,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.0,4.1,3.9,3.4,3.7,2023-05-24 06:23:09.495520,hr
78,"$48,123 /yr (est.)",48123.0,"Jr Data Analyst, BRS",0,1,1,United States Steel, AR,3.5,0,122,10000+ Employees,1901,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$10+ billion (USD),3.3,4.1,2.9,2.8,2.7,2023-05-24 06:23:12.285387,yr
79,"$70,000 /yr (est.)",70000.0,Data Analyst,3,2,-1,ETC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:23:14.788569,yr
80,"$57,015 /yr (est.)",57015.0,"Data Analyst, CLAVE",3,1,1,National Louis University, IL,3.6,0,137,501 to 1000 Employees,1886,College / University,Colleges & Universities,Education,$25 to $100 million (USD),3.4,3.1,3.8,3.2,3.2,2023-05-24 06:23:20.090808,yr
81,"$79,225 /yr (est.)",79225.0,Associate Business Analyst National Accounts,0,1,0,The Boston Beer Company, MA,3.9,0,39,1001 to 5000 Employees,1984,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.6,4.0,3.5,3.5,2023-05-24 06:23:22.463743,yr
82,$28.48 /hr (est.),59238.4,Reporting and Data Analyst,0,1,1,Monster Energy, CA,4.0,0,88,1001 to 5000 Employees,1935,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.5,4.2,3.7,3.8,2023-05-24 06:23:24.861723,hr
83,"$62,500 /yr (est.)",62500.0,Data Analyst,0,1,1,"Holland Homes, LLC", AL,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.6,2.5,2.9,2.0,2.2,2023-05-24 06:23:27.268167,yr
84,"$88,050 /yr (est.)",88050.0,Data Analyst,3,1,1,Zayo Group,Remote,2.8,1,16,1001 to 5000 Employees,2007,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$1 to $5 billion (USD),2.9,3.1,2.7,2.3,2.8,2023-05-24 06:23:30.672316,yr
85,"$56,103 /yr (est.)",56103.0,Jr. Data Analyst ( Full Time ),0,-1,0,RSA Tech, TX,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,4.8,5.0,5.0,2023-05-24 06:23:33.082247,yr
86,"$69,114 /yr (est.)",69114.0,Payor Data Analyst - Remote,0,1,-1,Sharecare, GA,4.1,0,13,1001 to 5000 Employees,2010,Company - Public,Internet & Web Services,Information Technology,$500 million to $1 billion (USD),3.8,4.1,4.2,4.0,4.0,2023-05-24 06:23:36.218484,yr
87,"$62,500 /yr (est.)",62500.0,Junior Data Analyst,2,1,1,Northwest Wine Services, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:23:48.362103,yr
88,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",2,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:23:53.569117,yr
89,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:23:58.769479,yr
90,"$103,500 /yr (est.)",103500.0,2023 Masters Residency - Data Analyst,1,2,-1,Loon, CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.7,3.3,2.7,3.2,2023-05-24 06:24:01.307304,yr
92,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,FirstEnergy Corp, PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-24 06:24:08.146625,yr
93,"$67,016 /yr (est.)",67016.0,Data Analyst,0,1,1,Amentum, AL,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.1,2.9,3.4,2023-05-24 06:24:10.900485,yr
94,"$66,327 /yr (est.)",66327.0,Jr Data Analyst,2,1,-1,Veracity Software, NJ,3.9,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.0,3.8,3.9,2023-05-24 06:24:14.150418,yr
95,"$83,000 /yr (est.)",83000.0,Associate Systems and Data Analyst,3,1,0,BOEING, TX,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 06:24:16.574213,yr
96,$43.51 /hr (est.),90500.8,Medical Data Analyst (Medical Coder),3,2,-1,NewYork-Presbyterian Hospital,Manhattan,4.0,0,25,10000+ Employees,1998,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.0,4.1,3.9,3.4,3.7,2023-05-24 06:24:19.122144,hr
98,"$64,705 /yr (est.)",64705.0,Entry Level Junior Data Analyst,2,1,1,Avnet, AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,2023-05-24 06:24:25.889327,yr
99,"$62,500 /yr (est.)",62500.0,Data Analyst,0,1,1,"Holland Homes, LLC", AL,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.6,2.5,2.9,2.0,2.2,2023-05-24 06:24:28.552710,yr
100,"$73,000 /yr (est.)",73000.0,Data Analyst,0,1,1,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:24:32.094000,yr
101,"$100,000 /yr (est.)",100000.0,Data Analyst,5,2,1,Network Coverage,Remote,3.3,1,27,51 to 200 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.6,3.5,3.4,3.2,3.3,2023-05-24 06:24:34.714648,yr
102,"$75,358 /yr (est.)",75358.0,Data Analyst,8,1,1,CIS (Citycounty Insurance Services), OR,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:24:37.438104,yr
106,"$62,063 /yr (est.)",62063.0,Junior Data Analyst,2,1,1,Alpha Facilities Solutions, TX,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.5,3.9,3.6,3.7,2023-05-24 06:24:53.978188,yr
107,"$85,000 /yr (est.)",85000.0,Data Analyst,5,1,-1,W2O Group, NY,3.4,0,22,1001 to 5000 Employees,2001,Company - Private,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD),3.5,3.7,3.3,3.1,2.9,2023-05-24 06:24:57.423756,yr
108,"$76,989 /yr (est.)",76989.0,Data Analyst (Junior-Level),10,1,0,Cook County Sheriff’s Office, IL,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.5,1.8,1.7,2.1,2023-05-24 06:25:00.132918,yr
109,"$96,125 /yr (est.)",96125.0,"Data Analyst, Strategic Analytics",3,1,1,The Nature Conservancy, VA,4.4,0,72,1001 to 5000 Employees,1951,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$1 to $5 billion (USD),4.4,4.3,4.5,4.0,4.3,2023-05-24 06:25:03.693666,yr
110,"$77,795 /yr (est.)",77795.0,Data Analyst,0,1,1,Fabletics,California,4.3,0,10,Unknown,2013,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.2,4.4,4.1,4.0,2023-05-24 06:25:06.659255,yr
111,"$70,000 /yr (est.)",70000.0,Data Analyst,2,2,-1,OMNI Healthcare & Glofin Funding, CO,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:25:09.229092,yr
112,"$79,781 /yr (est.)",79781.0,Data Analyst,2,1,1,ABBVIE, CA,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,2023-05-24 06:25:14.397677,yr
113,"$56,103 /yr (est.)",56103.0,Jr. Data Analyst ( Full Time ),0,-1,0,RSA Tech, TX,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,4.8,5.0,5.0,2023-05-24 06:25:17.099994,yr
114,"$88,050 /yr (est.)",88050.0,Data Analyst,3,1,1,Zayo Group,Remote,2.8,1,16,1001 to 5000 Employees,2007,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$1 to $5 billion (USD),2.9,3.1,2.7,2.3,2.8,2023-05-24 06:25:20.531534,yr
115,"$48,123 /yr (est.)",48123.0,"Jr Data Analyst, BRS",0,1,1,United States Steel, AR,3.5,0,122,10000+ Employees,1901,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$10+ billion (USD),3.3,4.1,2.9,2.8,2.7,2023-05-24 06:25:23.338610,yr
116,"$90,000 /yr (est.)",90000.0,"Data Analyst, Datasets",2,1,-1,Earnest Analytics, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 06:25:35.597864,yr
117,"$42,625 /yr (est.)",42625.0,Junior Data Analyst (AidData REU),0,1,0,William & Mary, VA,4.1,0,330,1001 to 5000 Employees,1693,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.0,4.0,3.4,4.0,2023-05-24 06:25:40.977256,yr
118,"$103,500 /yr (est.)",103500.0,2023 Masters Residency - Data Analyst,1,2,-1,Loon, CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.7,3.3,2.7,3.2,2023-05-24 06:25:44.008163,yr
119,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,FirstEnergy Corp, PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,2023-05-24 06:25:47.298566,yr
121,"$67,016 /yr (est.)",67016.0,Data Analyst,0,1,1,Amentum, AL,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.1,2.9,3.4,2023-05-24 06:25:54.023582,yr
