,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
50,"$117,300 /yr (est.)",117300.0,Data Analyst,0,1,-1,"Tencent
4.0", CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-05-24 07:02:32.527974,yr
52,"$80,000 /yr (est.)",80000.0,Business Analyst,2,1,1,"Shelf Engine
3.8", WA,3.8,0,7,51 to 200 Employees,2016,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.7,4.1,3.7,4.3,2023-05-24 07:02:37.775659,yr
53,$34.83 /hr (est.),72446.4,Business Analyst II- Remote,0,1,1,"UPMC
3.3", PA,3.3,0,41,10000+ Employees,1982,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.4,3.1,3.3,2.8,3.2,2023-05-24 07:02:40.015455,hr
54,"$72,209 /yr (est.)",72209.0,Junior Business Intelligence Analyst,3,1,0,"Medpace, Inc.
3.3", OH,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-05-24 07:02:42.228057,yr
55,"$83,158 /yr (est.)",83158.0,Business Analyst - CIN,0,2,1,"SB ADMINISTRATIVE SERVICES, LLC
4.0", NY,4.0,0,66,10000+ Employees,1957,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),3.6,3.3,3.6,3.3,3.6,2023-05-24 07:02:44.528337,yr
56,$39.50 /hr (est.),82160.0,IT Business Analyst - REMOTE,0,1,1,"Agility 360
4.0", TX,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.2,4.2,4.8,5.0,4.8,2023-05-24 07:02:46.684819,hr
57,"$72,500 /yr (est.)",72500.0,Business Intelligence Analyst,4,1,-1,3vue LLC, IL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 07:02:50.140009,yr
58,"$74,155 /yr (est.)",74155.0,Business Intelligence Analyst I,0,1,1,"Global Credit Union
3.7", AZ,3.7,0,75,1001 to 5000 Employees,1948,Nonprofit Organization,Banking & Lending,Financial Services,$100 to $500 million (USD),3.8,3.8,3.4,3.1,3.7,2023-05-24 07:03:04.408288,yr
59,"$82,731 /yr (est.)",82731.0,IT Business Analyst II,0,2,1,"Arbella Insurance Group
4.1", MA,4.1,0,35,1001 to 5000 Employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),4.0,4.1,4.2,4.0,4.2,2023-05-24 07:03:06.612032,yr
60,"$84,240 /yr (est.)",84240.0,Data Analyst,2,1,1,"TriNet
3.7",Remote,3.7,1,35,1001 to 5000 Employees,1988,Company - Public,Business Consulting,Management & Consulting,$1 to $5 billion (USD),3.6,3.9,3.7,3.4,3.6,2023-05-24 07:03:08.946419,yr
62,"$73,000 /yr (est.)",73000.0,Data Analyst,3,1,-1,"IGT International Game Technology
3.8", NY,3.8,0,42,10000+ Employees,1981,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.5,3.4,3.7,3.4,3.7,2023-05-24 07:03:14.619619,yr
63,"$77,220 /yr (est.)",77220.0,Associate Business Intelligence Analyst,0,1,0,"Dana-Farber Cancer Institute
4.0", MA,4.0,0,76,1001 to 5000 Employees,1947,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.8,3.4,4.1,3.7,3.8,2023-05-24 07:03:17.034310,yr
64,"$101,450 /yr (est.)",101450.0,Business Analyst,0,1,-1,"JPMorgan Chase Bank, N.A.
3.8", NJ,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-24 07:03:19.341455,yr
65,"$77,461 /yr (est.)",77461.0,Business Intelligence (BI) Analyst,2,1,-1,"Security First Insurance Company (Security First Managers)
3.3", FL,3.3,0,18,201 to 500 Employees,2005,Company - Private,Insurance Carriers,Insurance,$5 to $25 million (USD),3.0,3.5,2.9,2.7,3.3,2023-05-24 07:03:21.805761,yr
66,"$72,209 /yr (est.)",72209.0,Junior Business Intelligence Analyst,3,1,0,"Medpace, Inc.
3.3", OH,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-05-24 07:03:24.318674,yr
67,"$76,510 /yr (est.)",76510.0,Business Analyst,0,2,-1,"State Farm
3.6", IL,3.6,0,101,10000+ Employees,1922,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3.5,3.4,3.6,3.3,3.5,2023-05-24 07:03:26.860754,yr
68,"$75,038 /yr (est.)",75038.0,Business Analyst,0,1,1,"Uline
3.5", NV,3.5,0,43,5001 to 10000 Employees,1980,Company - Private,Wholesale,Retail & Wholesale,$5 to $10 billion (USD),3.3,4.3,3.3,3.2,2.9,2023-05-24 07:03:29.237355,yr
69,"$67,500 /yr (est.)",67500.0,Data Analyst - Hybrid - Entry Level,2,1,0,"Rocktop Technologies, LLC", TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 07:03:31.594613,yr
70,"$58,563 /yr (est.)",58563.0,Data Analyst,1,1,-1,"Chicago Fire FC
3.9", IL,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.9,2.9,3.1,2023-05-24 07:03:36.693665,yr
72,"$66,778 /yr (est.)",66778.0,Entry Level Business Analyst,1,1,-1,"Swivel Payment Solutions, LLC", NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 07:03:43.224655,yr
73,"$80,000 /yr (est.)",80000.0,Business Analyst,2,1,1,"Shelf Engine
3.8", WA,3.8,0,7,51 to 200 Employees,2016,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.7,4.1,3.7,4.3,2023-05-24 07:03:48.109340,yr
74,"$62,612 /yr (est.)",62612.0,Data Analyst,0,2,-1,"Silent Falcon UAS Technologies
4.2", VA,4.2,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,5.0,5.0,5.0,2023-05-24 07:03:50.497687,yr
75,"$78,882 /yr (est.)",78882.0,IT Analyst II - Business Intelligence Data Analyst,5,1,-1,"Hussmann Corporation
3.7", MO,3.7,0,117,5001 to 10000 Employees,1906,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.4,3.4,3.5,3.3,3.5,2023-05-24 07:03:53.717659,yr
76,"$105,774 /yr (est.)",105774.0,Claim Business Analyst I - Hybrid,0,1,1,"Arbella Insurance Group
4.1", MA,4.1,0,35,1001 to 5000 Employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),4.0,4.1,4.2,4.0,4.2,2023-05-24 07:03:56.235642,yr
78,"$72,500 /yr (est.)",72500.0,Business Analyst (Remote),0,2,1,"FORWARD
3.6", WA,3.6,0,7,Unknown,2016,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.4,3.0,3.8,3.5,3.3,2023-05-24 07:04:02.197419,yr
79,"$117,300 /yr (est.)",117300.0,Data Analyst,0,1,-1,"Tencent
4.0", CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-05-24 07:04:04.789118,yr
80,"$67,757 /yr (est.)",67757.0,Business Analyst,-1,-1,-1,"Bowling Green State University
4.1", OH,4.1,0,113,5001 to 10000 Employees,1910,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.4,3.1,3.8,3.5,3.9,2023-05-24 07:04:07.189255,yr
81,$43.80 /hr (est.),91104.0,Business Intelligence Analyst,3,1,-1,"Allegheny Health Network
3.6",Pennsylvania,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.6,3.6,3.2,3.8,2023-05-24 07:04:09.481211,hr
85,"$64,705 /yr (est.)",64705.0,Entry Level Junior Data Analyst,2,1,1,"Avnet
4.0", AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,2023-05-24 07:04:28.509255,yr
86,"$62,500 /yr (est.)",62500.0,Business Analyst,0,1,-1,"Align
4.5", NY,4.5,0,37,51 to 200 Employees,1986,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.1,4.3,4.3,4.3,3.7,2023-05-24 07:04:30.984853,yr
87,"$74,155 /yr (est.)",74155.0,Business Intelligence Analyst I,0,1,1,"Global Credit Union
3.7", AZ,3.7,0,75,1001 to 5000 Employees,1948,Nonprofit Organization,Banking & Lending,Financial Services,$100 to $500 million (USD),3.8,3.8,3.4,3.1,3.7,2023-05-24 07:04:42.763230,yr
88,"$77,220 /yr (est.)",77220.0,Associate Business Intelligence Analyst,-1,-1,-1,"Dana-Farber Cancer Institute
4.0", MA,4.0,0,76,1001 to 5000 Employees,1947,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.8,3.4,4.1,3.7,3.8,2023-05-24 07:04:45.482105,yr
89,"$82,731 /yr (est.)",82731.0,IT Business Analyst II,0,2,1,"Arbella Insurance Group
4.1", MA,4.1,0,35,1001 to 5000 Employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),4.0,4.1,4.2,4.0,4.2,2023-05-24 07:04:48.809183,yr
90,"$73,000 /yr (est.)",73000.0,Data Analyst,3,1,-1,"IGT International Game Technology
3.8", NY,3.8,0,42,10000+ Employees,1981,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.5,3.4,3.7,3.4,3.7,2023-05-24 07:04:51.283656,yr
91,"$72,209 /yr (est.)",72209.0,Junior Business Intelligence Analyst,3,1,0,"Medpace, Inc.
3.3", OH,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-05-24 07:04:53.988676,yr
92,"$71,130 /yr (est.)",71130.0,Business Analyst I - II,0,1,-1,"Blue Cross Blue Shield of Arizona
4.2", AL,4.2,0,84,1001 to 5000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.9,4.0,4.3,4.1,4.0,2023-05-24 07:04:56.621852,yr
93,"$77,461 /yr (est.)",77461.0,Business Intelligence (BI) Analyst,2,1,-1,"Security First Insurance Company (Security First Managers)
3.3", FL,3.3,0,18,201 to 500 Employees,2005,Company - Private,Insurance Carriers,Insurance,$5 to $25 million (USD),3.0,3.5,2.9,2.7,3.3,2023-05-24 07:04:59.065812,yr
95,"$58,563 /yr (est.)",58563.0,Data Analyst,1,1,-1,"Chicago Fire FC
3.9", IL,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.9,2.9,3.1,2023-05-24 07:05:05.305306,yr
96,"$75,038 /yr (est.)",75038.0,Business Analyst,0,1,1,"Uline
3.5", NV,3.5,0,43,5001 to 10000 Employees,1980,Company - Private,Wholesale,Retail & Wholesale,$5 to $10 billion (USD),3.3,4.3,3.3,3.2,2.9,2023-05-24 07:05:08.619076,yr
97,"$84,240 /yr (est.)",84240.0,Data Analyst,2,1,1,"TriNet
3.7",Remote,3.7,1,35,1001 to 5000 Employees,1988,Company - Public,Business Consulting,Management & Consulting,$1 to $5 billion (USD),3.6,3.9,3.7,3.4,3.6,2023-05-24 07:05:11.197417,yr
98,"$67,500 /yr (est.)",67500.0,Data Analyst - Hybrid - Entry Level,2,1,0,"Rocktop Technologies, LLC", TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 07:05:14.128234,yr
101,"$66,778 /yr (est.)",66778.0,Entry Level Business Analyst,1,1,-1,"Swivel Payment Solutions, LLC", NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 07:05:26.900729,yr
103,"$62,500 /yr (est.)",62500.0,Business Analyst,0,1,-1,"Align
4.5", NY,4.5,0,37,51 to 200 Employees,1986,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.1,4.3,4.3,4.3,3.7,2023-05-24 07:05:35.538374,yr
104,"$72,102 /yr (est.)",72102.0,Business Data Analyst I,1,2,0,"DHL
3.9", GA,3.9,0,54,10000+ Employees,1969,Company - Private,Shipping & Trucking,Transportation & Logistics,$10+ billion (USD),3.7,3.6,3.8,3.4,3.6,2023-05-24 07:05:38.238174,yr
105,"$117,300 /yr (est.)",117300.0,Data Analyst,0,1,-1,"Tencent
4.0", CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-05-24 07:05:40.844586,yr
106,"$78,882 /yr (est.)",78882.0,IT Analyst II - Business Intelligence Data Analyst,5,1,-1,"Hussmann Corporation
3.7", MO,3.7,0,117,5001 to 10000 Employees,1906,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.4,3.4,3.5,3.3,3.5,2023-05-24 07:05:43.466563,yr
107,"$105,774 /yr (est.)",105774.0,Claim Business Analyst I - Hybrid,0,1,1,"Arbella Insurance Group
4.1", MA,4.1,0,35,1001 to 5000 Employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),4.0,4.1,4.2,4.0,4.2,2023-05-24 07:05:46.082737,yr
108,"$66,825 /yr (est.)",66825.0,Business Operations Analyst,3,2,1,"PayPal
3.9",California,3.9,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.5,3.9,4.0,3.4,4.0,2023-05-24 07:05:48.772496,yr
109,"$71,240 /yr (est.)",71240.0,Business Intelligence Analyst,0,2,1,"Warner Music Group
3.7", CA,3.7,0,20,1001 to 5000 Employees,2003,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.3,3.4,3.8,3.2,3.6,2023-05-24 07:05:51.657404,yr
110,"$64,705 /yr (est.)",64705.0,Entry Level Junior Data Analyst,2,1,1,"Avnet
4.0", AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,2023-05-24 07:05:54.612607,yr
112,"$85,354 /yr (est.)",85354.0,Business Intelligence Analyst,3,1,1,"Frontier Communications
3.1", TX,3.1,0,88,10000+ Employees,1935,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),2.7,3.2,2.7,2.5,2.9,2023-05-24 07:06:03.141797,yr
