,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
31,"$86,383 /yr (est.)",86383.0,Senior Data Analyst,5,1,1,Pantherx Specialty LLC, PA,4.0,0,12,51 to 200 Employees,2011,Company - Private,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.7,3.6,4.3,4.1,4.2,2023-05-24 23:51:47.467117,yr
32,"$84,613 /yr (est.)",84613.0,"Data Analyst, Senior",0,1,1,McLean Hospital(MCL), MA,3.5,0,44,1001 to 5000 Employees,1979,Subsidiary or Business Segment,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.4,2.7,3.5,2.8,3.1,2023-05-24 23:51:49.457654,yr
33,"$106,700 /yr (est.)",106700.0,"Data Analyst - Health, Senior",5,1,1,Blue Shield of California, CA,3.9,0,84,5001 to 10000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),3.8,4.0,4.2,3.7,4.0,2023-05-24 23:51:51.326199,yr
34,"$73,490 /yr (est.)",73490.0,Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI,0,1,-1,University of Tennessee, TN,4.2,0,229,10000+ Employees,1794,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.7,3.7,3.9,3.6,3.8,2023-05-24 23:51:53.375898,yr
35,"$59,998 /yr (est.)",59998.0,Data Analyst,2,1,-1,UC Law SF, CA,4.6,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.6,5.0,5.0,5.0,2023-05-24 23:51:55.448110,yr
36,"$52,210 /yr (est.)",52210.0,Post-Doctoral Associate in Cancer Data Science,0,1,-1,University of Minnesota, MN,4.2,0,172,Unknown,1851,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,4.0,3.7,4.1,2023-05-24 23:51:58.333998,yr
38,"$77,627 /yr (est.)",77627.0,Senior Healthcare Data Analyst,5,1,1,Scottish Rite for Children, TX,3.9,0,102,1001 to 5000 Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.1,3.9,4.0,3.4,3.6,2023-05-24 23:52:04.361943,yr
40,"$83,552 /yr (est.)",83552.0,Senior Clinical Data Analyst,2,1,1,Alpha Stats, NJ,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,2.0,3.0,4.0,4.0,2023-05-24 23:52:09.442669,yr
41,"$91,840 /yr (est.)",91840.0,Senior Data Analyst - Healthcare,0,1,-1,UMass Memorial Health, MA,3.9,0,26,10000+ Employees,1997,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.9,3.9,3.7,3.5,3.7,2023-05-24 23:52:12.541696,yr
42,"$91,030 /yr (est.)",91030.0,Senior Clinical Data Analyst,5,1,-1,Dana-Farber Cancer Institute, MA,4.0,0,76,1001 to 5000 Employees,1947,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.8,3.4,4.1,3.7,3.8,2023-05-24 23:52:14.702981,yr
43,"$90,837 /yr (est.)",90837.0,Senior Health Data Analyst,10,1,0,Onpoint Health Data, ME,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 23:52:16.924781,yr
44,"$73,979 /yr (est.)",73979.0,Senior Data Analyst (Remote in TX),5,1,1,Central Health, TX,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.2,2.9,2.5,2.4,2023-05-24 23:52:20.844104,yr
45,"$96,500 /yr (est.)",96500.0,Senior Data Analyst,3,1,1,Tennessee Hospital Association, TN,3.2,0,85,51 to 200 Employees,1938,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,2.3,3.5,3.9,3.6,4.0,2023-05-24 23:52:23.735138,yr
46,"$93,000 /yr (est.)",93000.0,Senior Clinical Data Analyst,3,1,1,AllHealth Network, CO,3.9,0,68,501 to 1000 Employees,1955,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.6,3.7,4.1,3.8,3.9,2023-05-24 23:52:25.742785,yr
47,"$68,350 /yr (est.)",68350.0,Statistical Data Analyst - Surgery,0,1,1,Washington University in St Louis, MO,4.1,0,170,10000+ Employees,1853,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.8,3.8,4.0,3.6,3.9,2023-05-24 23:52:28.150293,yr
48,"$96,355 /yr (est.)",96355.0,Senior Data Analyst,3,1,1,ConcertAI, PA,3.3,0,5,501 to 1000 Employees,2018,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.3,3.6,3.4,3.1,3.5,2023-05-24 23:52:30.242604,yr
49,"$73,102 /yr (est.)",73102.0,Sr. Data Analyst,-1,-1,-1,Wellvana, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.4,3.7,2.4,3.7,2023-05-24 23:52:32.266661,yr
50,"$80,682 /yr (est.)",80682.0,Senior Data Analyst,3,2,1,Community Care of North Carolina Inc, NC,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.1,3.9,4.3,3.8,4.1,2023-05-24 23:52:35.232700,yr
51,"$60,991 /yr (est.)",60991.0,Sr. Healthcare Data Analyst,3,1,1,"Millennium Physicians Association, PLLC", TX,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.6,3.5,3.3,3.6,2023-05-24 23:52:38.564514,yr
53,"$54,849 /yr (est.)",54849.0,Project Manager III - Center for A.I. and Data Science,0,1,0,Cleveland Clinic, OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-24 23:52:44.754339,yr
54,"$87,206 /yr (est.)",87206.0,"DATA SCIENCE ANALYST, Public Health",0,1,0,"Tarrant County, TX", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.8,3.3,2.9,3.5,2023-05-24 23:52:46.868765,yr
55,"$55,672 /yr (est.)",55672.0,Reporting - Senior Health Data Analyst 135-2006,5,1,1,CommunityCare, OK,3.2,0,14,1001 to 5000 Employees,2009,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.1,3.4,3.1,2.7,3.0,2023-05-24 23:52:49.898468,yr
56,"$105,000 /yr (est.)",105000.0,Senior Commercial Data Analyst,5,1,1,Veeva Systems, NY,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.8,3.9,2023-05-24 23:52:52.096822,yr
57,"$67,093 /yr (est.)",67093.0,tificial Intelligence/Machine Learning for Healthcare:,0,1,1,Emory University, GA,4.2,0,49,10000+ Employees,1974,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.7,4.1,3.7,4.0,2023-05-24 23:52:54.280396,yr
58,"$52,588 /yr (est.)",52588.0,"Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI, Memphis",0,1,-1,University of Tennessee Health Science Center, TN,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,4.0,3.9,4.3,2023-05-24 23:52:56.405458,yr
59,"$100,400 /yr (est.)",100400.0,Senior Statistician - Ophthalmology,0,1,1,UCLA Health, CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.9,3.6,3.2,3.6,2023-05-24 23:52:59.386773,yr
60,"$106,700 /yr (est.)",106700.0,"Data Analyst - Health, Senior",5,1,1,Blue Shield of California, CA,3.9,0,84,5001 to 10000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),3.8,4.0,4.2,3.7,4.0,2023-05-24 23:53:08.898101,yr
61,"$73,490 /yr (est.)",73490.0,Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI,0,1,-1,University of Tennessee, TN,4.2,0,229,10000+ Employees,1794,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.7,3.7,3.9,3.6,3.8,2023-05-24 23:53:11.518500,yr
62,"$93,000 /yr (est.)",93000.0,Senior Clinical Data Analyst,3,1,1,AllHealth Network, CO,3.9,0,68,501 to 1000 Employees,1955,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.6,3.7,4.1,3.8,3.9,2023-05-24 23:53:13.685532,yr
63,"$100,400 /yr (est.)",100400.0,Senior Statistician - Ophthalmology,0,1,1,UCLA Health, CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.9,3.6,3.2,3.6,2023-05-24 23:53:16.194541,yr
64,"$87,206 /yr (est.)",87206.0,"DATA SCIENCE ANALYST, Public Health",0,1,0,"Tarrant County, TX", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.8,3.3,2.9,3.5,2023-05-24 23:53:18.571391,yr
65,"$96,355 /yr (est.)",96355.0,Senior Data Analyst,3,1,1,ConcertAI, PA,3.3,0,5,501 to 1000 Employees,2018,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.3,3.6,3.4,3.1,3.5,2023-05-24 23:53:21.588745,yr
67,"$96,500 /yr (est.)",96500.0,Senior Data Analyst,3,1,1,Tennessee Hospital Association, TN,3.2,0,85,51 to 200 Employees,1938,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,2.3,3.5,3.9,3.6,4.0,2023-05-24 23:53:27.308891,yr
68,"$52,588 /yr (est.)",52588.0,"Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI, Memphis",0,1,-1,University of Tennessee Health Science Center, TN,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,4.0,3.9,4.3,2023-05-24 23:53:29.521000,yr
69,"$107,459 /yr (est.)",107459.0,Senior Commercial Data Analyst,5,1,1,Veeva Systems, MA,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.8,3.9,2023-05-24 23:53:32.490596,yr
71,"$105,000 /yr (est.)",105000.0,Senior Data Analyst,5,1,1,Veeva Systems, NY,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.8,3.9,2023-05-24 23:53:38.443918,yr
72,"$48,070 /yr (est.)",48070.0,"Corporate, Quality and Patient Safety Statistical Analyst",1,1,1,LCMC Health, LA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.6,3.1,3.5,2023-05-24 23:53:40.675395,yr
73,"$82,811 /yr (est.)",82811.0,Sr Data Analyst,3,1,-1,Children's Health, TX,4.1,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.1,3.5,3.8,2023-05-24 23:53:43.901777,yr
75,"$94,257 /yr (est.)",94257.0,"Statistical Research Analyst (FT), Dept of Surgery",5,1,-1,D-H Medical Center, NH,3.6,0,130,5001 to 10000 Employees,1893,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.1,3.6,3.0,3.4,2023-05-24 23:53:50.916722,yr
77,"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,4,1,1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.9,4.3,2023-05-24 23:53:57.770049,yr
78,"$112,500 /yr (est.)",112500.0,Senior Real-World Data Analyst,5,1,1,Sarepta Therapeutics,United States,4.2,0,26,1001 to 5000 Employees,1997,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),3.9,4.5,4.2,4.0,3.9,2023-05-24 23:54:00.135357,yr
79,"$91,868 /yr (est.)",91868.0,Senior Clinical Data Analyst-EMO,-1,-1,-1,Community Clinic Inc., MD,3.2,0,51,201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.3,3.5,3.2,3.1,2023-05-24 23:54:02.461767,yr
81,"$71,915 /yr (est.)",71915.0,Director – Medical/In Vitro Device Artificial Intelligence,0,1,1,Oriel STAT A MATRIX, NJ,3.5,0,55,51 to 200 Employees,1968,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.7,4.2,3.8,3.6,4.5,2023-05-24 23:54:08.741977,yr
83,"$98,532 /yr (est.)",98532.0,Senior Healthcare Data Analyst: Hybrid,8,1,1,Beth Israel Deaconess Medical Center, MA,3.5,0,11,5001 to 10000 Employees,2012,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.3,3.1,3.4,3.0,3.4,2023-05-24 23:54:14.580233,yr
84,"$148,500 /yr (est.)",148500.0,"Principal, Statistical Programming (Critical Care)",6,1,0,Edwards Lifesciences, CA,4.0,0,65,10000+ Employees,1958,Company - Public,Health Care Products Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.9,4.1,3.6,3.5,2023-05-24 23:54:17.015503,yr
85,"$109,750 /yr (est.)",109750.0,Assistant Actuary,0,1,0,Cambia Health Solutions, WA,3.6,0,106,5001 to 10000 Employees,1917,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.5,3.9,3.7,3.3,3.6,2023-05-24 23:54:19.600718,yr
87,"$274,647 /yr (est.)",274647.0,"VP, Actuarial Services (Risk Adjustment) - REMOTE",10,1,0,Molina Healthcare, CA,3.4,0,43,10000+ Employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.2,3.5,3.4,3.0,3.4,2023-05-24 23:54:25.556903,yr
88,"$73,212 /yr (est.)",73212.0,Senior Data Analyst - Property & Casualty,3,1,1,"Assurance, a Marsh & McLennan Agency", IL,4.0,0,62,501 to 1000 Employees,1961,Company - Public,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD),4.2,4.1,4.4,4.2,4.4,2023-05-24 23:54:28.084228,yr
89,"$5,854 /mo (est.)",70248.0,"GENERAL PROFESSIONAL V (SENIOR HEALTHCARE DATA ANALYST) - TEMPORARY EMPLOYMENT - EWA, OAHU",0,2,1,State of Hawai'i, HI,3.8,0,63,201 to 500 Employees,1960,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,2.7,3.3,3.7,3.4,3.7,2023-05-24 23:54:30.563514,mo
90,"$106,700 /yr (est.)",106700.0,"Data Analyst - Health, Senior",5,1,1,Blue Shield of California, CA,3.9,0,84,5001 to 10000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),3.8,4.0,4.2,3.7,4.0,2023-05-24 23:54:40.556477,yr
91,"$73,490 /yr (est.)",73490.0,Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI,0,1,-1,University of Tennessee, TN,4.2,0,229,10000+ Employees,1794,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.7,3.7,3.9,3.6,3.8,2023-05-24 23:54:43.118884,yr
92,"$93,000 /yr (est.)",93000.0,Senior Clinical Data Analyst,3,1,1,AllHealth Network, CO,3.9,0,68,501 to 1000 Employees,1955,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.6,3.7,4.1,3.8,3.9,2023-05-24 23:54:45.572910,yr
93,"$100,400 /yr (est.)",100400.0,Senior Statistician - Ophthalmology,0,1,1,UCLA Health, CA,3.9,0,104,5001 to 10000 Employees,1919,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.9,3.6,3.2,3.6,2023-05-24 23:54:48.246615,yr
94,"$87,206 /yr (est.)",87206.0,"DATA SCIENCE ANALYST, Public Health",0,1,0,"Tarrant County, TX", TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.8,3.3,2.9,3.5,2023-05-24 23:54:50.877193,yr
95,"$96,355 /yr (est.)",96355.0,Senior Data Analyst,3,1,1,ConcertAI, PA,3.3,0,5,501 to 1000 Employees,2018,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.3,3.6,3.4,3.1,3.5,2023-05-24 23:54:54.129488,yr
97,"$96,500 /yr (est.)",96500.0,Senior Data Analyst,3,1,1,Tennessee Hospital Association, TN,3.2,0,85,51 to 200 Employees,1938,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,Unknown / Non-Applicable,2.3,3.5,3.9,3.6,4.0,2023-05-24 23:55:00.403575,yr
98,"$52,588 /yr (est.)",52588.0,"Postdoctoral Scholar/Pediatrics - Health Informatics/Data Science-CBMI, Memphis",0,1,-1,University of Tennessee Health Science Center, TN,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,4.0,3.9,4.3,2023-05-24 23:55:02.906182,yr
99,"$107,459 /yr (est.)",107459.0,Senior Commercial Data Analyst,5,1,1,Veeva Systems, MA,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.8,3.9,2023-05-24 23:55:06.325143,yr
101,"$105,000 /yr (est.)",105000.0,Senior Data Analyst,5,1,1,Veeva Systems, NY,4.1,0,16,5001 to 10000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.2,3.8,3.9,2023-05-24 23:55:12.759550,yr
102,"$48,070 /yr (est.)",48070.0,"Corporate, Quality and Patient Safety Statistical Analyst",1,1,1,LCMC Health, LA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.6,3.1,3.5,2023-05-24 23:55:15.314517,yr
103,"$82,811 /yr (est.)",82811.0,Sr Data Analyst,3,1,-1,Children's Health, TX,4.1,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.1,3.5,3.8,2023-05-24 23:55:18.820817,yr
105,"$94,257 /yr (est.)",94257.0,"Statistical Research Analyst (FT), Dept of Surgery",5,1,-1,D-H Medical Center, NH,3.6,0,130,5001 to 10000 Employees,1893,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.1,3.6,3.0,3.4,2023-05-24 23:55:25.680324,yr
107,"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,-1,-1,-1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.9,4.3,2023-05-24 23:55:33.023508,yr
108,"$112,500 /yr (est.)",112500.0,Senior Real-World Data Analyst,5,1,1,Sarepta Therapeutics,United States,4.2,0,26,1001 to 5000 Employees,1997,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),3.9,4.5,4.2,4.0,3.9,2023-05-24 23:55:35.577880,yr
109,"$91,868 /yr (est.)",91868.0,Senior Clinical Data Analyst-EMO,-1,-1,-1,Community Clinic Inc., MD,3.2,0,51,201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.3,3.5,3.2,3.1,2023-05-24 23:55:38.252531,yr
111,"$71,915 /yr (est.)",71915.0,Director – Medical/In Vitro Device Artificial Intelligence,0,1,1,Oriel STAT A MATRIX, NJ,3.5,0,55,51 to 200 Employees,1968,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.7,4.2,3.8,3.6,4.5,2023-05-24 23:55:45.365719,yr
