,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
37,"$137,570 /yr (est.)",137570.0,"Software QA Engineer, Autopilot",2,1,1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:28:08.088786,yr
38,"$121,928 /yr (est.)",121928.0,Simulation Robotics Software Engineer,5,1,1,"Boston Dynamics AI Institute
4.7", MA,4.7,0,31,201 to 500 Employees,1992,Subsidiary or Business Segment,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.6,4.6,4.6,4.5,4.3,2023-05-24 01:28:10.161363,yr
39,"$95,000 /yr (est.)",95000.0,"Engineer, Robotics / Automaton",3,1,-1,"Essilor of America, Inc.
3.2", CA,3.2,0,51,5001 to 10000 Employees,1972,Company - Public,Health Care Products Manufacturing,Manufacturing,$5 to $10 billion (USD),2.9,3.1,3.5,2.9,3.2,2023-05-24 01:28:12.154763,yr
41,"$104,694 /yr (est.)",104694.0,Computer Vision Engineer,0,1,-1,"AGCO
3.9", IL,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,2023-05-24 01:28:17.559792,yr
42,"$105,446 /yr (est.)",105446.0,Senior Software Engineer - Autonomous Robotics,0,2,1,Altitude AI, UT,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:28:19.566331,yr
43,$67.50 /hr (est.),140400.0,Controls Engineer,5,1,-1,"Synergy Solutions
2.8",Remote,2.8,1,-1,-1,-1,-1,-1,-1,-1,2.8,2.6,3.1,2.7,3.1,2023-05-24 01:28:24.804525,hr
45,"$124,847 /yr (est.)",124847.0,Software Engineer - Robotics,0,1,-1,"Agility Robotics
4.4", OR,4.4,0,8,51 to 200 Employees,2015,Company - Private,Consumer Product Manufacturing,Manufacturing,$1 to $5 million (USD),4.3,4.6,4.2,4.3,4.4,2023-05-24 01:28:31.958779,yr
46,"$102,103 /yr (est.)",102103.0,Automation Controls Software Engineer,4,1,-1,"Agilent Technologies Inc.
4.2", CA,4.2,0,24,10000+ Employees,1999,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 billion (USD),3.7,3.8,4.2,3.7,4.0,2023-05-24 01:28:34.264252,yr
47,"$69,505 /yr (est.)",69505.0,Robotics Engineer,0,-1,-1,"Atlantis IT Group
3.3", OH,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.3,1.5,3.3,3.3,3.0,2023-05-24 01:28:36.681282,yr
48,"$142,500 /yr (est.)",142500.0,Senior Frontend Software Engineer,0,1,1,"Bedrock Ocean Exploration
5.0", NY,5.0,0,3,1 to 50 Employees,2020,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.0,2023-05-24 01:28:40.077679,yr
49,"$110,000 /yr (est.)",110000.0,Robotics Engineer,5,1,-1,Sorting Robotics Inc., CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:28:42.415934,yr
50,"$95,000 /yr (est.)",95000.0,Robotics Engineer,0,1,0,"e-Business International
3.6", NH,3.6,0,31,51 to 200 Employees,1992,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.5,3.5,3.7,3.6,3.7,2023-05-24 01:28:47.441302,yr
51,"$126,970 /yr (est.)",126970.0,Data Engineer,4,1,-1,"Luminar
3.7", CA,3.7,0,11,201 to 500 Employees,2012,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.9,4.1,3.4,3.1,3.4,2023-05-24 01:28:50.039118,yr
52,"$107,500 /yr (est.)",107500.0,Automation and Robotics Engineer,2,1,1,McLaughlin Associates, GA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:28:52.847264,yr
53,"$84,590 /yr (est.)",84590.0,Software Test Engineer I - Robotics,0,1,-1,"Hyster-Yale Group
3.5", OR,3.5,0,38,5001 to 10000 Employees,1985,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.4,3.3,2.9,3.7,2023-05-24 01:28:57.841496,yr
55,"$150,000 /yr (est.)",150000.0,Senior Robotics Engineer,5,1,-1,"Aescape, Inc.
5.0", NY,5.0,0,6,1 to 50 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.7,2023-05-24 01:29:06.384334,yr
56,"$210,000 /yr (est.)",210000.0,"Motion Planning Software Engineer, Behavior Planning",8,1,1,"Aurora Innovation
3.9", CA,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 01:29:08.939817,yr
57,"$82,131 /yr (est.)",82131.0,Automation Engineer,5,1,-1,"Faurecia
3.7", TN,3.7,0,26,10000+ Employees,1997,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.6,3.5,3.2,3.2,2023-05-24 01:29:11.326472,yr
58,"$102,103 /yr (est.)",102103.0,Automation Controls Software Engineer,4,1,-1,"Agilent Technologies Inc.
4.2", CA,4.2,0,24,10000+ Employees,1999,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 billion (USD),3.7,3.8,4.2,3.7,4.0,2023-05-24 01:29:23.177425,yr
59,"$150,000 /yr (est.)",150000.0,Senior Robotics Engineer,5,1,-1,"Aescape, Inc.
5.0", NY,5.0,0,6,1 to 50 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.7,2023-05-24 01:29:25.452853,yr
60,"$210,000 /yr (est.)",210000.0,"Motion Planning Software Engineer, Behavior Planning",8,1,1,"Aurora Innovation
3.9", CA,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 01:29:27.864247,yr
61,"$82,131 /yr (est.)",82131.0,Automation Engineer,5,1,-1,"Faurecia
3.7", TN,3.7,0,26,10000+ Employees,1997,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.6,3.5,3.2,3.2,2023-05-24 01:29:30.284595,yr
63,"$150,000 /yr (est.)",150000.0,Senior Robotics Software Engineer,5,1,1,"Stratom, Inc.
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.3,5.0,5.0,5.0,2023-05-24 01:29:36.178034,yr
65,"$221,500 /yr (est.)",221500.0,Data Engineer,0,2,1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 01:29:42.827572,yr
66,"$100,000 /yr (est.)",100000.0,Manufacturing Engineer- Entry Level,2,1,1,"Procter & Gamble
4.1", UT,4.1,0,186,10000+ Employees,1837,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.0,4.1,4.2,3.7,3.4,2023-05-24 01:29:45.219009,yr
67,"$197,000 /yr (est.)",197000.0,Sr Robotics Software Engineer,5,1,-1,"Blue River Technology
4.0", CA,4.0,0,12,51 to 200 Employees,2011,Subsidiary or Business Segment,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,3.4,3.8,3.6,3.8,2023-05-24 01:29:47.527668,yr
68,"$79,841 /yr (est.)",79841.0,Robotics AI / ML Engineer,3,1,1,"Honeywell
4.0", PA,4.0,0,138,10000+ Employees,1885,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.0,3.8,3.9,3.7,3.8,2023-05-24 01:29:50.036161,yr
69,"$146,800 /yr (est.)",146800.0,"Automation Engineer (0442U), Innovative Genomics Institute - 53590",0,1,1,"University of California Berkeley
4.2", CA,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,4.1,4.2,4.1,2023-05-24 01:29:52.519760,yr
70,"$90,000 /yr (est.)",90000.0,Entry Level Automation Engineer,2,1,1,"Groe Advisors LLC
4.4", MA,4.4,0,16,1 to 50 Employees,2007,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.4,4.1,4.1,4.3,4.2,2023-05-24 01:29:55.799556,yr
71,"$155,000 /yr (est.)",155000.0,Senior Robotics Software Engineer - SLAM,6,1,1,"Exyn Technologies
4.2",Remote,4.2,1,9,51 to 200 Employees,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.9,4.4,4.2,3.9,4.4,2023-05-24 01:29:58.401739,yr
72,$30.00 /hr (est.),62400.0,Automation Engineer,8,1,-1,"Atlantis IT Group
3.3", IL,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.3,1.5,3.3,3.3,3.0,2023-05-24 01:30:00.913884,hr
73,"$69,612 /yr (est.)",69612.0,Robotics Engineer,0,1,-1,"Optimal Inc.
3.6", MI,3.6,0,19,1 to 50 Employees,2004,Nonprofit Organization,Education & Training Services,Education,Unknown / Non-Applicable,3.2,3.7,3.3,2.6,4.5,2023-05-24 01:30:04.169114,yr
74,"$82,131 /yr (est.)",82131.0,Automation Engineer,5,1,-1,"Faurecia
3.7", TN,3.7,0,26,10000+ Employees,1997,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.6,3.5,3.2,3.2,2023-05-24 01:30:06.774740,yr
75,"$128,357 /yr (est.)",128357.0,Linux Software Engineer,5,1,-1,Recogni, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:30:09.515693,yr
76,"$65,000 /yr (est.)",65000.0,Entry Level Process Engineer,0,1,-1,"Salas O'Brien
4.2", OH,4.2,0,48,1001 to 5000 Employees,1975,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.4,4.0,4.0,4.0,3.9,2023-05-24 01:30:14.817199,yr
77,"$91,816 /yr (est.)",91816.0,Integration Engineer (US Remote),-1,-1,-1,"Locus Robotics
4.9", MA,4.9,0,8,201 to 500 Employees,2015,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.8,4.4,4.9,4.9,4.6,2023-05-24 01:30:17.233295,yr
78,"$114,500 /yr (est.)",114500.0,Mechanical Engineer,4,1,-1,"Honeybee Robotics
3.8", MD,3.8,0,40,51 to 200 Employees,1983,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),3.5,3.1,4.1,3.1,3.3,2023-05-24 01:30:19.772875,yr
79,"$95,000 /yr (est.)",95000.0,Application Support Engineer,5,1,1,"Bastian Solutions - A Division of Toyota
4.2",Remote,4.2,1,71,1001 to 5000 Employees,1952,Company - Private,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),4.1,3.7,4.2,3.8,3.8,2023-05-24 01:30:22.216603,yr
80,"$72,093 /yr (est.)",72093.0,Mechanical Engineer,0,2,0,Mending Minds Clinics LLC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:30:24.882147,yr
81,"$142,000 /yr (est.)",142000.0,Senior Robotics Software Engineer,5,1,1,"Noah Medical
4.0", CA,4.0,0,5,51 to 200 Employees,2018,Company - Private,Health Care Products Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.4,3.8,4.3,3.7,2023-05-24 01:30:30.281569,yr
82,"$123,080 /yr (est.)",123080.0,Amazon Robotics - Data Scientist Co-op - Fall 2023 (July - December),3,1,-1,"Amazon.com Services LLC
3.8", MA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-05-24 01:30:32.941234,yr
83,"$115,000 /yr (est.)",115000.0,Advanced Robotics & Automation Engineer,0,2,1,"Emonics
3.5", IN,3.5,0,7,1001 to 5000 Employees,2016,Company - Private,HR Consulting,Human Resources & Staffing,$100 to $500 million (USD),3.4,3.4,3.3,3.4,3.4,2023-05-24 01:30:35.576500,yr
84,"$123,400 /yr (est.)",123400.0,Software Engineer,0,1,0,"Big Fish Games, Inc.
3.8", TX,3.8,0,21,201 to 500 Employees,2002,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$25 to $100 million (USD),3.7,3.7,4.1,3.6,4.5,2023-05-24 01:30:38.122726,yr
85,"$104,934 /yr (est.)",104934.0,Associate Software Engineer,3,1,0,"Revasum
3.7", CA,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.3,4.0,3.7,3.5,3.9,2023-05-24 01:30:41.009102,yr
86,"$79,932 /yr (est.)",79932.0,IT System Support Engineer,8,1,-1,"Novanta
2.7", NC,2.7,0,55,1001 to 5000 Employees,1968,Company - Public,Health Care Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),2.7,2.9,2.6,2.4,3.0,2023-05-24 01:30:44.430133,yr
87,"$146,800 /yr (est.)",146800.0,"Automation Engineer (0442U), Innovative Genomics Institute - 53590",0,1,1,"University of California Berkeley
4.2", CA,4.2,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,4.1,4.2,4.1,2023-05-24 01:30:56.219552,yr
88,"$65,000 /yr (est.)",65000.0,Entry Level Process Engineer,0,1,-1,"Salas O'Brien
4.2", OH,4.2,0,48,1001 to 5000 Employees,1975,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.4,4.0,4.0,4.0,3.9,2023-05-24 01:30:59.589250,yr
89,"$114,500 /yr (est.)",114500.0,Mechanical Engineer,4,1,-1,"Honeybee Robotics
3.8", MD,3.8,0,40,51 to 200 Employees,1983,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),3.5,3.1,4.1,3.1,3.3,2023-05-24 01:31:02.223215,yr
90,"$72,093 /yr (est.)",72093.0,Mechanical Engineer,0,2,0,Mending Minds Clinics LLC,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:31:04.724867,yr
91,"$123,080 /yr (est.)",123080.0,Amazon Robotics - Data Scientist Co-op - Fall 2023 (July - December),-1,-1,-1,"Amazon.com Services LLC
3.8", MA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-05-24 01:31:09.837194,yr
92,"$82,859 /yr (est.)",82859.0,Robotics Application Engineer,0,1,-1,"Festo Corporation
4.1", OH,4.1,0,98,10000+ Employees,1925,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.6,4.0,3.6,4.0,2023-05-24 01:31:12.211827,yr
93,"$69,746 /yr (est.)",69746.0,Automation/Robotics Engineer,5,1,1,"Jabil Circuit
3.8", FL,3.8,0,57,10000+ Employees,1966,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.7,3.7,3.4,3.2,2023-05-24 01:31:14.906609,yr
94,"$135,000 /yr (est.)",135000.0,Robotics Software Developer,4,1,1,"PopUp Talent
4.0", CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.4,3.7,3.7,4.0,2023-05-24 01:31:17.416584,yr
95,"$92,333 /yr (est.)",92333.0,Software Engineer,2,1,0,"Deloitte
4.1", FL,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-24 01:31:20.880966,yr
96,"$60,976 /yr (est.)",60976.0,Advanced Robotics & Automation Engineer,5,1,-1,"Realign LLC
4.5", IN,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,3.0,2023-05-24 01:31:23.508726,yr
98,"$118,750 /yr (est.)",118750.0,"Mechanical Engineer III, Robotics - (E3)",7,1,0,"Applied Materials
4.1", CA,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 01:31:30.849389,yr
99,"$138,617 /yr (est.)",138617.0,Software Engineer - Robotics,2,2,1,"Applied Intuition
3.8", CA,3.8,0,6,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.1,3.0,2023-05-24 01:31:33.814525,yr
100,"$60,836 /yr (est.)",60836.0,Robotics Integration Engineer,0,1,1,"Mujin
3.9", GA,3.9,0,12,51 to 200 Employees,2011,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.6,3.4,4.2,3.3,3.1,2023-05-24 01:31:36.332530,yr
101,"$78,954 /yr (est.)",78954.0,System Engineer,2,1,-1,"Symbotic
3.3", MS,3.3,0,16,501 to 1000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.2,3.2,2.8,2.6,2.9,2023-05-24 01:31:38.926394,yr
103,"$113,092 /yr (est.)",113092.0,Computer Vision Engineer,0,2,-1,RW Search, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:31:45.562314,yr
104,"$106,254 /yr (est.)",106254.0,Full Stack Javascript Engineer,4,1,-1,"Ford Motor Company
4.1", MI,4.1,0,120,10000+ Employees,1903,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.9,2023-05-24 01:31:50.909874,yr
105,"$115,478 /yr (est.)",115478.0,ChatBot Software Engineer - Robotics,5,1,1,"Madison Square Garden Entertainment
3.6", CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.6,3.3,3.2,3.2,2023-05-24 01:31:53.555940,yr
106,"$142,000 /yr (est.)",142000.0,Robotics and Controls Engineer,2,2,1,"Noah Medical
4.0", CA,4.0,0,5,51 to 200 Employees,2018,Company - Private,Health Care Products Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.4,3.8,4.3,3.7,2023-05-24 01:31:57.015065,yr
107,"$120,468 /yr (est.)",120468.0,Senior Robotics Software Engineer,0,1,1,"Realtime Robotics
4.2", MA,4.2,0,7,51 to 200 Employees,2016,Company - Private,Software Development,Information Technology,$5 to $25 million (USD),4.2,3.9,3.7,3.9,4.3,2023-05-24 01:32:00.154616,yr
108,"$114,253 /yr (est.)",114253.0,DevOps Software Engineer,3,1,1,"Full Spectrum Software
4.0", MA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.7,2.9,3.7,4.0,4.5,2023-05-24 01:32:02.849470,yr
109,"$102,582 /yr (est.)",102582.0,"Machine Learning Engineer/Scientist, Motion Planning - Autopilot",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 01:32:06.302857,yr
110,"$84,489 /yr (est.)",84489.0,Technical Solutions Engineer,0,1,1,"OXOS Medical, Inc.
5.0", GA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.3,5.0,5.0,5.0,2023-05-24 01:32:09.073155,yr
